,HCP_ID,Date,Samples,Samples Spend,ZIP
5659,6719726261,2021-11-01,3087.7,198.24,49953
5660,6719726261,2021-11-08,2461.66,122.27,49953
5661,6719726261,2021-11-15,1440.37,452.96,49953
5662,6719726261,2021-11-22,1423.63,122.34,49953
5663,6719726261,2021-11-29,3393.07,253.09,49953
5664,6719726261,2021-12-06,2623.72,148.11,49953
5665,6719726261,2021-12-13,1176.68,446.29,49953
5666,6719726261,2021-12-20,2558.15,144.04,49953
5667,6719726261,2021-12-27,1801.02,141.16,49953
5668,6719726261,2022-01-03,2912.37,421.4,49953
5669,6719726261,2022-01-10,2573.95,347.96,49953
5670,6719726261,2022-01-17,3701.78,384.83,49953
5671,6719726261,2022-01-24,3422.12,321.64,49953
5672,6719726261,2022-01-31,2913.54,289.44,49953
5673,6719726261,2022-02-07,2331.73,301.82,49953
5674,6719726261,2022-02-14,2916.23,227.77,49953
5675,6719726261,2022-02-21,2204.59,278.43,49953
5676,6719726261,2022-02-28,4212.2,199.08,49953
5677,6719726261,2022-03-07,4381.58,389.58,49953
5678,6719726261,2022-03-14,2047.57,105.53,49953
5679,6719726261,2022-03-21,1307.28,453.15,49953
5680,6719726261,2022-03-28,4227.71,251.83,49953
5681,6719726261,2022-04-04,1246.82,424.45,49953
5682,6719726261,2022-04-11,2020.97,481.25,49953
5683,6719726261,2022-04-18,3091.59,386.07,49953
5684,6719726261,2022-04-25,2847.27,111.07,49953
5685,6719726261,2022-05-02,1252.69,490.39,49953
5686,6719726261,2022-05-09,2648.98,173.27,49953
5687,6719726261,2022-05-16,3881.18,452.88,49953
5688,6719726261,2022-05-23,2067.93,328.45,49953
5689,6719726261,2022-05-30,1981.55,429.02,49953
5690,6719726261,2022-06-06,1347.2,249.01,49953
5691,6719726261,2022-06-13,2519.58,354.77,49953
5692,6719726261,2022-06-20,1712.84,290.0,49953
5693,6719726261,2022-06-27,3208.18,456.35,49953
5694,6719726261,2022-07-04,3106.61,152.77,49953
5695,6719726261,2022-07-11,1405.34,469.66,49953
5696,6719726261,2022-07-18,4918.67,166.81,49953
5697,6719726261,2022-07-25,4005.42,200.29,49953
5698,6719726261,2022-08-01,4331.66,138.64,49953
5699,6719726261,2022-08-08,2748.48,338.43,49953
5700,6719726261,2022-08-15,4410.01,442.69,49953
5701,6719726261,2022-08-22,1737.18,486.85,49953
5702,6719726261,2022-08-29,3554.21,363.51,49953
5703,6719726261,2022-09-05,4555.97,228.12,49953
5704,6719726261,2022-09-12,2660.87,494.0,49953
5705,6719726261,2022-09-19,1066.15,446.86,49953
5706,6719726261,2022-09-26,4370.02,204.97,49953
5707,6719726261,2022-10-03,4286.78,232.1,49953
5708,6719726261,2022-10-10,3515.91,278.75,49953
5709,6719726261,2022-10-17,1405.32,458.14,49953
5710,6719726261,2022-10-24,3181.04,292.72,49953
5711,6719726261,2022-10-31,4517.99,231.21,49953
5712,6719726261,2022-11-07,3281.37,452.91,49953
5713,6719726261,2022-11-14,2371.52,417.41,49953
5714,6719726261,2022-11-21,3057.48,163.11,49953
5715,6719726261,2022-11-28,1162.37,390.69,49953
5716,6719726261,2022-12-05,2047.5,426.29,49953
5717,6719726261,2022-12-12,1755.71,327.14,49953
5718,6719726261,2022-12-19,1373.88,394.31,49953
5719,6719726261,2022-12-26,4062.81,466.62,49953
5720,6719726261,2023-01-02,3245.44,142.58,49953
5721,6719726261,2023-01-09,4311.06,225.56,49953
5722,6719726261,2023-01-16,4598.37,491.13,49953
5723,6719726261,2023-01-23,1529.95,133.18,49953
5724,6719726261,2023-01-30,4590.41,459.55,49953
5725,6719726261,2023-02-06,3340.79,455.25,49953
5726,6719726261,2023-02-13,4722.09,322.16,49953
5727,6719726261,2023-02-20,3746.11,345.43,49953
5728,6719726261,2023-02-27,1698.4,274.49,49953
5729,6719726261,2023-03-06,3725.54,344.11,49953
5730,6719726261,2023-03-13,1860.39,463.9,49953
5731,6719726261,2023-03-20,4136.27,127.38,49953
5732,6719726261,2023-03-27,2376.31,498.22,49953
5733,6719726261,2023-04-03,2559.24,365.37,49953
5734,6719726261,2023-04-10,1402.71,224.37,49953
5735,6719726261,2023-04-17,4528.22,304.22,49953
5736,6719726261,2023-04-24,4300.45,103.06,49953
5737,6719726261,2023-05-01,3664.56,219.97,49953
5738,6719726261,2023-05-08,4443.11,477.62,49953
5739,6719726261,2023-05-15,3750.48,158.43,49953
5740,6719726261,2023-05-22,2872.43,285.8,49953
5741,6719726261,2023-05-29,4321.19,284.25,49953
5742,6719726261,2023-06-05,2330.54,344.54,49953
5743,6719726261,2023-06-12,3588.33,423.98,49953
5744,6719726261,2023-06-19,4601.77,455.98,49953
5745,6719726261,2023-06-26,3506.9,309.71,49953
5746,6719726261,2023-07-03,4204.88,222.72,49953
5747,6719726261,2023-07-10,4031.72,302.44,49953
5748,6719726261,2023-07-17,1494.6,401.15,49953
5749,6719726261,2023-07-24,3593.88,132.97,49953
5750,6719726261,2023-07-31,2801.47,294.6,49953
5751,6719726261,2023-08-07,3614.05,371.4,49953
5752,6719726261,2023-08-14,1762.1,113.48,49953
5753,6719726261,2023-08-21,4176.29,492.64,49953
5754,6719726261,2023-08-28,4762.75,300.32,49953
5755,6719726261,2023-09-04,3115.73,472.23,49953
5756,6719726261,2023-09-11,3176.59,211.07,49953
5757,6719726261,2023-09-18,3710.36,290.88,49953
5758,6719726261,2023-09-25,4140.0,413.32,49953
5759,6719726261,2023-10-02,4743.83,155.13,49953
5760,6719726261,2023-10-09,3085.32,414.34,49953
5761,6719726261,2023-10-16,2739.37,350.75,49953
5762,6719726261,2023-10-23,4268.13,289.35,49953
5763,6719726261,2023-10-30,2633.13,172.22,49953
5764,6719726261,2023-11-06,4298.2,418.31,49953
5765,6719726261,2023-11-13,3972.6,257.33,49953
5766,6719726261,2023-11-20,3332.76,149.59,49953
5767,6719726261,2023-11-27,2278.08,274.21,49953
5768,6719726261,2023-12-04,1174.16,141.44,49953
5769,6719726261,2023-12-11,4318.9,488.48,49953
5770,6719726261,2023-12-18,2287.96,142.7,49953
5771,6719726261,2023-12-25,4741.57,465.72,49953
5772,8198941367,2021-01-04,3618.63,235.44,3826
5773,8198941367,2021-01-11,1450.28,475.8,3826
5774,8198941367,2021-01-18,4681.52,397.28,3826
5775,8198941367,2021-01-25,4735.55,155.9,3826
5776,8198941367,2021-02-01,1437.0,176.82,3826
5777,8198941367,2021-02-08,1861.97,430.87,3826
5778,8198941367,2021-02-15,4686.94,186.24,3826
5779,8198941367,2021-02-22,2850.78,281.79,3826
5780,8198941367,2021-03-01,1711.48,441.34,3826
5781,8198941367,2021-03-08,3089.97,326.5,3826
5782,8198941367,2021-03-15,2033.71,323.66,3826
5783,8198941367,2021-03-22,4170.16,221.97,3826
5784,8198941367,2021-03-29,1453.18,333.62,3826
5785,8198941367,2021-04-05,3543.32,180.83,3826
5786,8198941367,2021-04-12,1993.22,161.23,3826
5787,8198941367,2021-04-19,4685.53,185.2,3826
5788,8198941367,2021-04-26,1042.55,436.06,3826
5789,8198941367,2021-05-03,4212.91,282.61,3826
5790,8198941367,2021-05-10,4188.65,279.85,3826
5791,8198941367,2021-05-17,1898.06,270.42,3826
5792,8198941367,2021-05-24,2947.5,103.6,3826
5793,8198941367,2021-05-31,1453.32,449.91,3826
5794,8198941367,2021-06-07,2569.7,232.59,3826
5795,8198941367,2021-06-14,4553.43,161.83,3826
5796,8198941367,2021-06-21,1867.95,431.18,3826
5797,8198941367,2021-06-28,2118.62,353.29,3826
5798,8198941367,2021-07-05,3958.29,189.09,3826
5799,8198941367,2021-07-12,2013.63,306.52,3826
5800,8198941367,2021-07-19,4168.85,321.75,3826
5801,8198941367,2021-07-26,1269.35,240.33,3826
5802,8198941367,2021-08-02,2322.55,423.04,3826
5803,8198941367,2021-08-09,2158.65,460.49,3826
5804,8198941367,2021-08-16,2339.94,177.64,3826
5805,8198941367,2021-08-23,3159.76,254.55,3826
5806,8198941367,2021-08-30,3590.36,466.29,3826
5807,8198941367,2021-09-06,4763.1,190.95,3826
5808,8198941367,2021-09-13,1649.09,475.98,3826
5809,8198941367,2021-09-20,4249.71,204.67,3826
5810,8198941367,2021-09-27,4219.82,396.42,3826
5811,8198941367,2021-10-04,2014.25,462.31,3826
5812,8198941367,2021-10-11,2287.22,292.07,3826
5813,8198941367,2021-10-18,3437.05,176.51,3826
5814,8198941367,2021-10-25,3445.15,382.51,3826
5815,8198941367,2021-11-01,1406.19,251.74,3826
5816,8198941367,2021-11-08,3448.24,470.49,3826
5817,8198941367,2021-11-15,4563.93,167.87,3826
5818,8198941367,2021-11-22,3442.03,139.21,3826
5819,8198941367,2021-11-29,2175.52,338.91,3826
5820,8198941367,2021-12-06,1325.46,455.54,3826
5821,8198941367,2021-12-13,4315.95,289.36,3826
5822,8198941367,2021-12-20,2967.02,452.55,3826
5823,8198941367,2021-12-27,1201.75,157.55,3826
5824,8198941367,2022-01-03,2232.02,245.75,3826
5825,8198941367,2022-01-10,4949.79,158.98,3826
5826,8198941367,2022-01-17,2212.42,431.18,3826
5827,8198941367,2022-01-24,4137.42,361.93,3826
5828,8198941367,2022-01-31,2314.21,147.11,3826
5829,8198941367,2022-02-07,4934.19,200.57,3826
5830,8198941367,2022-02-14,4378.55,458.0,3826
5831,8198941367,2022-02-21,2763.6,440.33,3826
5832,8198941367,2022-02-28,2116.15,455.96,3826
5833,8198941367,2022-03-07,3543.87,177.75,3826
5834,8198941367,2022-03-14,4146.19,465.48,3826
5835,8198941367,2022-03-21,3281.72,404.15,3826
5836,8198941367,2022-03-28,4179.19,414.96,3826
5837,8198941367,2022-04-04,2817.69,395.98,3826
5838,8198941367,2022-04-11,3194.12,265.86,3826
5839,8198941367,2022-04-18,1663.25,463.62,3826
5840,8198941367,2022-04-25,2659.65,195.83,3826
5841,8198941367,2022-05-02,1969.18,196.84,3826
5842,8198941367,2022-05-09,1009.89,275.29,3826
5843,8198941367,2022-05-16,4562.75,110.06,3826
5844,8198941367,2022-05-23,4826.39,171.65,3826
5845,8198941367,2022-05-30,3875.5,414.13,3826
5846,8198941367,2022-06-06,3940.46,235.67,3826
5847,8198941367,2022-06-13,3815.25,289.19,3826
5848,8198941367,2022-06-20,1608.79,180.37,3826
5849,8198941367,2022-06-27,1104.12,232.79,3826
5850,8198941367,2022-07-04,3911.96,487.62,3826
5851,8198941367,2022-07-11,1534.23,241.31,3826
5852,8198941367,2022-07-18,1725.99,404.35,3826
5853,8198941367,2022-07-25,4678.34,145.6,3826
5854,8198941367,2022-08-01,4614.35,208.6,3826
5855,8198941367,2022-08-08,1892.25,122.65,3826
5856,8198941367,2022-08-15,1321.87,127.69,3826
5857,8198941367,2022-08-22,2785.65,363.46,3826
5858,8198941367,2022-08-29,1737.68,187.06,3826
5859,8198941367,2022-09-05,1691.59,422.62,3826
5860,8198941367,2022-09-12,1548.72,129.36,3826
5861,8198941367,2022-09-19,1146.87,116.06,3826
5862,8198941367,2022-09-26,3186.69,137.59,3826
5863,8198941367,2022-10-03,1889.71,433.07,3826
5864,8198941367,2022-10-10,4872.43,444.34,3826
5865,8198941367,2022-10-17,4838.41,368.18,3826
5866,8198941367,2022-10-24,4948.87,298.54,3826
5867,8198941367,2022-10-31,4178.75,488.67,3826
5868,8198941367,2022-11-07,3837.16,482.69,3826
5869,8198941367,2022-11-14,2014.58,220.11,3826
5870,8198941367,2022-11-21,2588.96,285.83,3826
5871,8198941367,2022-11-28,4589.62,455.14,3826
5872,8198941367,2022-12-05,3631.84,192.92,3826
5873,8198941367,2022-12-12,1961.51,352.7,3826
5874,8198941367,2022-12-19,3013.55,203.41,3826
5875,8198941367,2022-12-26,1672.95,389.05,3826
5876,8198941367,2023-01-02,4252.93,204.52,3826
5877,8198941367,2023-01-09,2699.69,385.4,3826
5878,8198941367,2023-01-16,2876.89,484.5,3826
5879,8198941367,2023-01-23,1518.4,441.74,3826
5880,8198941367,2023-01-30,2224.29,374.82,3826
5881,8198941367,2023-02-06,2014.78,486.59,3826
5882,8198941367,2023-02-13,1200.54,305.43,3826
5883,8198941367,2023-02-20,4642.05,287.94,3826
5884,8198941367,2023-02-27,4361.39,479.93,3826
5885,8198941367,2023-03-06,1271.34,295.52,3826
5886,8198941367,2023-03-13,3745.69,432.87,3826
5887,8198941367,2023-03-20,1652.62,326.71,3826
5888,8198941367,2023-03-27,1651.69,402.16,3826
5889,8198941367,2023-04-03,2138.55,207.53,3826
5890,8198941367,2023-04-10,4079.21,436.8,3826
5891,8198941367,2023-04-17,2373.35,300.44,3826
5892,8198941367,2023-04-24,3773.84,398.07,3826
5893,8198941367,2023-05-01,4080.47,256.16,3826
5894,8198941367,2023-05-08,3145.37,143.82,3826
5895,8198941367,2023-05-15,4794.21,380.57,3826
5896,8198941367,2023-05-22,2502.21,255.84,3826
5897,8198941367,2023-05-29,1361.94,282.77,3826
5898,8198941367,2023-06-05,3692.1,481.02,3826
5899,8198941367,2023-06-12,3590.35,360.28,3826
5900,8198941367,2023-06-19,4145.66,303.92,3826
5901,8198941367,2023-06-26,1128.56,455.94,3826
5902,8198941367,2023-07-03,2609.89,493.87,3826
5903,8198941367,2023-07-10,2625.51,367.33,3826
5904,8198941367,2023-07-17,2839.49,192.97,3826
5905,8198941367,2023-07-24,4723.09,350.88,3826
5906,8198941367,2023-07-31,2802.09,157.67,3826
5907,8198941367,2023-08-07,4996.43,458.06,3826
5908,8198941367,2023-08-14,2691.14,168.58,3826
5909,8198941367,2023-08-21,1118.75,160.73,3826
5910,8198941367,2023-08-28,3137.72,426.32,3826
5911,8198941367,2023-09-04,2454.09,273.59,3826
5912,8198941367,2023-09-11,2893.09,107.03,3826
5913,8198941367,2023-09-18,1708.16,300.36,3826
5914,8198941367,2023-09-25,2117.57,309.33,3826
5915,8198941367,2023-10-02,1432.4,421.13,3826
5916,8198941367,2023-10-09,4134.98,367.94,3826
5917,8198941367,2023-10-16,3125.76,255.95,3826
5918,8198941367,2023-10-23,3730.61,412.73,3826
5919,8198941367,2023-10-30,4234.37,239.03,3826
5920,8198941367,2023-11-06,1775.8,236.73,3826
5921,8198941367,2023-11-13,1030.9,269.29,3826
5922,8198941367,2023-11-20,2093.93,416.02,3826
5923,8198941367,2023-11-27,3699.25,110.39,3826
5924,8198941367,2023-12-04,1577.15,316.88,3826
5925,8198941367,2023-12-11,3472.39,407.55,3826
5926,8198941367,2023-12-18,4873.14,380.77,3826
5927,8198941367,2023-12-25,3179.59,265.77,3826
5928,3122339439,2021-01-04,3952.77,473.9,57251
5929,3122339439,2021-01-11,2691.64,333.85,57251
5930,3122339439,2021-01-18,1828.14,442.99,57251
5931,3122339439,2021-01-25,3854.11,241.88,57251
5932,3122339439,2021-02-01,4496.19,488.34,57251
5933,3122339439,2021-02-08,2154.08,174.65,57251
5934,3122339439,2021-02-15,4327.57,332.97,57251
5935,3122339439,2021-02-22,4537.47,239.01,57251
5936,3122339439,2021-03-01,3325.02,330.88,57251
5937,3122339439,2021-03-08,1752.93,496.77,57251
5938,3122339439,2021-03-15,3656.24,365.66,57251
5939,3122339439,2021-03-22,2187.48,360.15,57251
5940,3122339439,2021-03-29,4331.9,425.4,57251
5941,3122339439,2021-04-05,4678.9,159.47,57251
5942,3122339439,2021-04-12,1731.31,384.07,57251
5943,3122339439,2021-04-19,4230.95,369.72,57251
5944,3122339439,2021-04-26,1571.43,337.98,57251
5945,3122339439,2021-05-03,3993.53,154.79,57251
5946,3122339439,2021-05-10,1223.34,201.92,57251
5947,3122339439,2021-05-17,1363.01,159.42,57251
5948,3122339439,2021-05-24,1813.5,312.28,57251
5949,3122339439,2021-05-31,1623.43,341.87,57251
5950,3122339439,2021-06-07,2162.64,224.22,57251
5951,3122339439,2021-06-14,4869.59,422.06,57251
5952,3122339439,2021-06-21,2696.57,278.98,57251
5953,3122339439,2021-06-28,1459.17,437.82,57251
5954,3122339439,2021-07-05,1015.96,157.79,57251
5955,3122339439,2021-07-12,3136.26,175.37,57251
5956,3122339439,2021-07-19,3531.12,101.46,57251
5957,3122339439,2021-07-26,1393.65,405.87,57251
5958,3122339439,2021-08-02,3306.09,107.78,57251
5959,3122339439,2021-08-09,1823.26,195.59,57251
5960,3122339439,2021-08-16,4396.24,333.02,57251
5961,3122339439,2021-08-23,3165.7,134.68,57251
5962,3122339439,2021-08-30,3627.78,162.36,57251
5963,3122339439,2021-09-06,3086.97,337.05,57251
5964,3122339439,2021-09-13,4367.5,422.58,57251
5965,3122339439,2021-09-20,1760.42,466.48,57251
5966,3122339439,2021-09-27,1011.02,232.05,57251
5967,3122339439,2021-10-04,1265.47,388.39,57251
5968,3122339439,2021-10-11,3000.9,169.98,57251
5969,3122339439,2021-10-18,1340.52,190.43,57251
5970,3122339439,2021-10-25,4683.01,371.06,57251
5971,3122339439,2021-11-01,1968.96,457.5,57251
5972,3122339439,2021-11-08,1545.98,375.38,57251
5973,3122339439,2021-11-15,2699.38,207.33,57251
5974,3122339439,2021-11-22,2049.23,300.32,57251
5975,3122339439,2021-11-29,4725.97,396.93,57251
5976,3122339439,2021-12-06,3648.48,450.21,57251
5977,3122339439,2021-12-13,3281.34,176.77,57251
5978,3122339439,2021-12-20,4908.67,313.9,57251
5979,3122339439,2021-12-27,2261.17,411.27,57251
5980,3122339439,2022-01-03,2855.98,104.98,57251
5981,3122339439,2022-01-10,2279.79,282.88,57251
5982,3122339439,2022-01-17,2490.48,320.7,57251
5983,3122339439,2022-01-24,1733.44,328.97,57251
5984,3122339439,2022-01-31,4946.09,401.52,57251
5985,3122339439,2022-02-07,3738.2,180.24,57251
5986,3122339439,2022-02-14,3327.1,427.87,57251
5987,3122339439,2022-02-21,1962.55,134.71,57251
5988,3122339439,2022-02-28,3647.06,369.44,57251
5989,3122339439,2022-03-07,4217.56,351.83,57251
5990,3122339439,2022-03-14,4392.28,206.44,57251
5991,3122339439,2022-03-21,1141.13,393.12,57251
5992,3122339439,2022-03-28,2543.76,183.85,57251
5993,3122339439,2022-04-04,1206.55,402.15,57251
5994,3122339439,2022-04-11,4305.29,255.61,57251
5995,3122339439,2022-04-18,4540.37,266.22,57251
5996,3122339439,2022-04-25,4806.19,493.28,57251
5997,3122339439,2022-05-02,4270.51,202.49,57251
5998,3122339439,2022-05-09,2465.3,313.06,57251
5999,3122339439,2022-05-16,2314.72,427.57,57251
6000,3122339439,2022-05-23,4710.19,494.32,57251
6001,3122339439,2022-05-30,2345.19,208.1,57251
6002,3122339439,2022-06-06,1644.27,118.99,57251
6003,3122339439,2022-06-13,1708.06,213.8,57251
6004,3122339439,2022-06-20,2564.25,143.88,57251
6005,3122339439,2022-06-27,4280.94,347.62,57251
6006,3122339439,2022-07-04,3250.54,318.11,57251
6007,3122339439,2022-07-11,2159.84,475.02,57251
6008,3122339439,2022-07-18,1926.94,367.47,57251
6009,3122339439,2022-07-25,2012.43,495.85,57251
6010,3122339439,2022-08-01,4646.65,205.82,57251
6011,3122339439,2022-08-08,4949.88,350.38,57251
6012,3122339439,2022-08-15,3914.22,213.17,57251
6013,3122339439,2022-08-22,1863.88,443.23,57251
6014,3122339439,2022-08-29,2100.77,467.01,57251
6015,3122339439,2022-09-05,2466.58,103.66,57251
6016,3122339439,2022-09-12,3368.65,241.45,57251
6017,3122339439,2022-09-19,4903.89,254.69,57251
6018,3122339439,2022-09-26,2257.87,326.56,57251
6019,3122339439,2022-10-03,3919.55,486.61,57251
6020,3122339439,2022-10-10,1278.46,267.8,57251
6021,3122339439,2022-10-17,3654.71,101.99,57251
6022,3122339439,2022-10-24,2956.13,422.61,57251
6023,3122339439,2022-10-31,1203.49,236.22,57251
6024,3122339439,2022-11-07,2603.67,386.51,57251
6025,3122339439,2022-11-14,2182.88,198.51,57251
6026,3122339439,2022-11-21,1462.02,498.35,57251
6027,3122339439,2022-11-28,2886.66,119.28,57251
6028,3122339439,2022-12-05,1306.13,151.18,57251
6029,3122339439,2022-12-12,1846.98,396.17,57251
6030,3122339439,2022-12-19,3234.75,410.66,57251
6031,3122339439,2022-12-26,1079.27,206.05,57251
6032,3122339439,2023-01-02,2622.1,271.61,57251
6033,3122339439,2023-01-09,1214.24,304.61,57251
6034,3122339439,2023-01-16,2146.49,176.59,57251
6035,3122339439,2023-01-23,3684.65,133.54,57251
6036,3122339439,2023-01-30,4468.03,459.93,57251
6037,3122339439,2023-02-06,2302.15,494.76,57251
6038,3122339439,2023-02-13,2605.07,484.93,57251
6039,3122339439,2023-02-20,4947.51,430.76,57251
6040,3122339439,2023-02-27,1499.32,333.77,57251
6041,3122339439,2023-03-06,3927.68,130.99,57251
6042,3122339439,2023-03-13,4574.57,440.72,57251
6043,3122339439,2023-03-20,4735.43,305.72,57251
6044,3122339439,2023-03-27,2297.22,302.54,57251
6045,3122339439,2023-04-03,3917.42,266.48,57251
6046,3122339439,2023-04-10,2407.05,130.82,57251
6047,3122339439,2023-04-17,2788.95,257.16,57251
6048,3122339439,2023-04-24,3653.17,275.5,57251
6049,3122339439,2023-05-01,1016.16,293.74,57251
6050,3122339439,2023-05-08,4094.86,478.12,57251
6051,3122339439,2023-05-15,1771.82,269.01,57251
6052,3122339439,2023-05-22,4389.84,117.14,57251
6053,3122339439,2023-05-29,2399.58,336.43,57251
6054,3122339439,2023-06-05,2370.06,295.75,57251
6055,3122339439,2023-06-12,4756.43,109.57,57251
6056,3122339439,2023-06-19,1311.66,178.79,57251
6057,3122339439,2023-06-26,2539.6,288.32,57251
6058,3122339439,2023-07-03,1146.69,453.03,57251
6059,3122339439,2023-07-10,4034.36,207.2,57251
6060,3122339439,2023-07-17,2027.07,110.23,57251
6061,3122339439,2023-07-24,2596.53,201.79,57251
6062,3122339439,2023-07-31,3473.68,319.15,57251
6063,3122339439,2023-08-07,4828.53,418.1,57251
6064,3122339439,2023-08-14,1323.46,381.71,57251
6065,3122339439,2023-08-21,1428.46,229.24,57251
6066,3122339439,2023-08-28,3220.07,298.29,57251
6067,3122339439,2023-09-04,3773.34,424.01,57251
6068,3122339439,2023-09-11,4317.54,123.33,57251
6069,3122339439,2023-09-18,3566.62,484.55,57251
6070,3122339439,2023-09-25,4020.08,307.96,57251
6071,3122339439,2023-10-02,4994.16,117.59,57251
6072,3122339439,2023-10-09,1352.61,407.26,57251
6073,3122339439,2023-10-16,3198.99,149.77,57251
6074,3122339439,2023-10-23,2501.25,125.72,57251
6075,3122339439,2023-10-30,3105.68,141.63,57251
6076,3122339439,2023-11-06,1027.59,228.97,57251
6077,3122339439,2023-11-13,1935.47,244.84,57251
6078,3122339439,2023-11-20,2401.83,352.01,57251
6079,3122339439,2023-11-27,3720.06,150.94,57251
6080,3122339439,2023-12-04,2954.65,455.66,57251
6081,3122339439,2023-12-11,1593.64,486.75,57251
6082,3122339439,2023-12-18,1077.38,139.89,57251
6083,3122339439,2023-12-25,1710.31,287.92,57251
6084,6942618990,2021-01-04,2196.61,267.27,11558
6085,6942618990,2021-01-11,4763.25,236.55,11558
6086,6942618990,2021-01-18,4392.46,129.12,11558
6087,6942618990,2021-01-25,4247.78,460.62,11558
6088,6942618990,2021-02-01,2140.0,318.84,11558
6089,6942618990,2021-02-08,1748.64,136.34,11558
6090,6942618990,2021-02-15,4081.61,351.93,11558
6091,6942618990,2021-02-22,4008.97,275.87,11558
6092,6942618990,2021-03-01,1998.42,270.74,11558
6093,6942618990,2021-03-08,1259.16,213.41,11558
6094,6942618990,2021-03-15,2190.09,385.81,11558
6095,6942618990,2021-03-22,1212.54,198.11,11558
6096,6942618990,2021-03-29,2106.44,320.54,11558
6097,6942618990,2021-04-05,1978.78,152.97,11558
6098,6942618990,2021-04-12,2031.92,268.75,11558
6099,6942618990,2021-04-19,3101.91,114.63,11558
6100,6942618990,2021-04-26,2239.24,405.67,11558
6101,6942618990,2021-05-03,3390.47,282.42,11558
6102,6942618990,2021-05-10,2811.89,247.56,11558
6103,6942618990,2021-05-17,2368.18,260.25,11558
6104,6942618990,2021-05-24,4476.83,287.53,11558
6105,6942618990,2021-05-31,3677.09,423.14,11558
6106,6942618990,2021-06-07,2727.87,435.67,11558
6107,6942618990,2021-06-14,4970.73,301.66,11558
6108,6942618990,2021-06-21,2610.99,422.32,11558
6109,6942618990,2021-06-28,3596.68,345.28,11558
6110,6942618990,2021-07-05,4544.5,359.78,11558
6111,6942618990,2021-07-12,3566.31,182.76,11558
6112,6942618990,2021-07-19,3752.91,465.2,11558
6113,6942618990,2021-07-26,3305.37,461.35,11558
6114,6942618990,2021-08-02,2358.28,117.03,11558
6115,6942618990,2021-08-09,2780.51,101.58,11558
6116,6942618990,2021-08-16,1619.27,176.24,11558
6117,6942618990,2021-08-23,3135.34,479.97,11558
6118,6942618990,2021-08-30,1079.27,194.68,11558
6119,6942618990,2021-09-06,4877.82,452.66,11558
6120,6942618990,2021-09-13,4339.4,136.72,11558
6121,6942618990,2021-09-20,3576.39,181.25,11558
6122,6942618990,2021-09-27,3604.1,271.01,11558
6123,6942618990,2021-10-04,3542.68,271.54,11558
6124,6942618990,2021-10-11,4630.82,110.12,11558
6125,6942618990,2021-10-18,1766.26,433.2,11558
6126,6942618990,2021-10-25,3947.0,174.52,11558
6127,6942618990,2021-11-01,1485.75,224.5,11558
6128,6942618990,2021-11-08,2927.47,118.78,11558
6129,6942618990,2021-11-15,4382.36,308.38,11558
6130,6942618990,2021-11-22,4677.93,230.28,11558
6131,6942618990,2021-11-29,1195.32,448.54,11558
6132,6942618990,2021-12-06,1598.47,234.26,11558
6133,6942618990,2021-12-13,2857.36,296.78,11558
6134,6942618990,2021-12-20,1093.92,310.7,11558
6135,6942618990,2021-12-27,1308.13,230.74,11558
6136,6942618990,2022-01-03,4901.89,212.15,11558
6137,6942618990,2022-01-10,4251.49,304.13,11558
6138,6942618990,2022-01-17,1809.66,388.77,11558
6139,6942618990,2022-01-24,3220.56,313.21,11558
6140,6942618990,2022-01-31,1119.61,233.54,11558
6141,6942618990,2022-02-07,3938.83,418.43,11558
6142,6942618990,2022-02-14,4259.23,114.96,11558
6143,6942618990,2022-02-21,1650.84,494.23,11558
6144,6942618990,2022-02-28,1621.79,185.21,11558
6145,6942618990,2022-03-07,4210.5,257.38,11558
6146,6942618990,2022-03-14,1465.27,150.04,11558
6147,6942618990,2022-03-21,1335.11,172.27,11558
6148,6942618990,2022-03-28,2987.93,106.03,11558
6149,6942618990,2022-04-04,1468.52,462.85,11558
6150,6942618990,2022-04-11,4506.33,433.23,11558
6151,6942618990,2022-04-18,3825.13,364.61,11558
6152,6942618990,2022-04-25,2102.06,234.0,11558
6153,6942618990,2022-05-02,1943.21,492.13,11558
6154,6942618990,2022-05-09,3537.22,486.31,11558
6155,6942618990,2022-05-16,2087.15,348.48,11558
6156,6942618990,2022-05-23,4035.8,137.9,11558
6157,6942618990,2022-05-30,3667.84,167.63,11558
6158,6942618990,2022-06-06,2312.33,386.46,11558
6159,6942618990,2022-06-13,2760.26,468.46,11558
6160,6942618990,2022-06-20,1964.81,161.51,11558
6161,6942618990,2022-06-27,2348.69,440.77,11558
6162,6942618990,2022-07-04,4389.7,247.72,11558
6163,6942618990,2022-07-11,4239.37,131.12,11558
6164,6942618990,2022-07-18,1030.41,445.92,11558
6165,6942618990,2022-07-25,4496.29,157.36,11558
6166,6942618990,2022-08-01,2190.86,440.24,11558
6167,6942618990,2022-08-08,1335.07,445.24,11558
6168,6942618990,2022-08-15,3298.73,362.91,11558
6169,6942618990,2022-08-22,3379.28,333.01,11558
6170,6942618990,2022-08-29,1740.24,194.42,11558
6171,6942618990,2022-09-05,3320.21,260.56,11558
6172,6942618990,2022-09-12,3165.16,201.35,11558
6173,6942618990,2022-09-19,2855.29,157.36,11558
6174,6942618990,2022-09-26,1153.58,480.45,11558
6175,6942618990,2022-10-03,3892.22,299.23,11558
