,DMA_code,Date,Display Impressions
20380,762,2022-12-05,4432.23
20381,762,2022-12-12,3773.86
20382,762,2022-12-19,4923.68
20383,762,2022-12-26,1490.07
20384,762,2023-01-02,3328.56
20385,762,2023-01-09,4393.29
20386,762,2023-01-16,4906.43
20387,762,2023-01-23,3935.53
20388,762,2023-01-30,4147.97
20389,762,2023-02-06,3234.81
20390,762,2023-02-13,2727.48
20391,762,2023-02-20,2539.3
20392,762,2023-02-27,2878.24
20393,762,2023-03-06,4089.12
20394,762,2023-03-13,3412.1
20395,762,2023-03-20,1990.16
20396,762,2023-03-27,3915.78
20397,762,2023-04-03,3422.58
20398,762,2023-04-10,3509.21
20399,762,2023-04-17,3590.7
20400,762,2023-04-24,2399.13
20401,762,2023-05-01,1433.39
20402,762,2023-05-08,3639.68
20403,762,2023-05-15,3445.74
20404,762,2023-05-22,3608.47
20405,762,2023-05-29,4204.8
20406,762,2023-06-05,2142.5
20407,762,2023-06-12,4439.29
20408,762,2023-06-19,4309.15
20409,762,2023-06-26,4643.73
20410,762,2023-07-03,1913.95
20411,762,2023-07-10,2711.62
20412,762,2023-07-17,4736.6
20413,762,2023-07-24,3611.99
20414,762,2023-07-31,3580.26
20415,762,2023-08-07,1181.83
20416,762,2023-08-14,1312.83
20417,762,2023-08-21,1821.26
20418,762,2023-08-28,2551.58
20419,762,2023-09-04,2124.47
20420,762,2023-09-11,4897.76
20421,762,2023-09-18,2044.26
20422,762,2023-09-25,3513.81
20423,762,2023-10-02,3309.53
20424,762,2023-10-09,3849.78
20425,762,2023-10-16,1431.38
20426,762,2023-10-23,4251.81
20427,762,2023-10-30,1154.62
20428,762,2023-11-06,2610.08
20429,762,2023-11-13,2842.83
20430,762,2023-11-20,1342.28
20431,762,2023-11-27,3819.04
20432,762,2023-12-04,4764.04
20433,762,2023-12-11,3051.48
20434,762,2023-12-18,1799.29
20435,762,2023-12-25,1832.73
20436,881,2021-01-04,1410.04
20437,881,2021-01-11,4673.15
20438,881,2021-01-18,4323.47
20439,881,2021-01-25,4643.56
20440,881,2021-02-01,4427.73
20441,881,2021-02-08,3450.13
20442,881,2021-02-15,4717.93
20443,881,2021-02-22,3972.66
20444,881,2021-03-01,4672.24
20445,881,2021-03-08,2620.94
20446,881,2021-03-15,4541.16
20447,881,2021-03-22,4162.61
20448,881,2021-03-29,4510.15
20449,881,2021-04-05,4862.68
20450,881,2021-04-12,3642.93
20451,881,2021-04-19,2269.34
20452,881,2021-04-26,1090.6
20453,881,2021-05-03,3751.63
20454,881,2021-05-10,3925.82
20455,881,2021-05-17,3734.99
20456,881,2021-05-24,3650.28
20457,881,2021-05-31,1250.77
20458,881,2021-06-07,4360.51
20459,881,2021-06-14,4898.44
20460,881,2021-06-21,2948.57
20461,881,2021-06-28,2440.75
20462,881,2021-07-05,4188.24
20463,881,2021-07-12,2647.79
20464,881,2021-07-19,1192.45
20465,881,2021-07-26,3021.6
20466,881,2021-08-02,3272.09
20467,881,2021-08-09,4968.89
20468,881,2021-08-16,2769.29
20469,881,2021-08-23,2513.26
20470,881,2021-08-30,4338.14
20471,881,2021-09-06,1011.19
20472,881,2021-09-13,2909.1
20473,881,2021-09-20,3617.84
20474,881,2021-09-27,4176.37
20475,881,2021-10-04,2196.14
20476,881,2021-10-11,2695.04
20477,881,2021-10-18,1185.56
20478,881,2021-10-25,1890.37
20479,881,2021-11-01,4391.83
20480,881,2021-11-08,3757.86
20481,881,2021-11-15,4102.17
20482,881,2021-11-22,1641.53
20483,881,2021-11-29,1847.97
20484,881,2021-12-06,2520.88
20485,881,2021-12-13,4462.41
20486,881,2021-12-20,3631.5
20487,881,2021-12-27,2299.34
20488,881,2022-01-03,1081.92
20489,881,2022-01-10,3871.89
20490,881,2022-01-17,1284.96
20491,881,2022-01-24,1573.13
20492,881,2022-01-31,4378.59
20493,881,2022-02-07,1292.34
20494,881,2022-02-14,2032.08
20495,881,2022-02-21,1511.16
20496,881,2022-02-28,2660.54
20497,881,2022-03-07,3344.35
20498,881,2022-03-14,1868.11
20499,881,2022-03-21,4088.06
20500,881,2022-03-28,1293.23
20501,881,2022-04-04,3718.75
20502,881,2022-04-11,3246.32
20503,881,2022-04-18,1925.13
20504,881,2022-04-25,1407.89
20505,881,2022-05-02,4740.75
20506,881,2022-05-09,4910.14
20507,881,2022-05-16,3186.85
20508,881,2022-05-23,2307.94
20509,881,2022-05-30,1725.28
20510,881,2022-06-06,1992.15
20511,881,2022-06-13,4389.9
20512,881,2022-06-20,1610.7
20513,881,2022-06-27,2750.97
20514,881,2022-07-04,4816.94
20515,881,2022-07-11,4968.6
20516,881,2022-07-18,2155.5
20517,881,2022-07-25,2931.84
20518,881,2022-08-01,1561.61
20519,881,2022-08-08,2209.71
20520,881,2022-08-15,1281.92
20521,881,2022-08-22,3781.21
20522,881,2022-08-29,1165.21
20523,881,2022-09-05,1446.68
20524,881,2022-09-12,3341.54
20525,881,2022-09-19,3135.31
20526,881,2022-09-26,4078.92
20527,881,2022-10-03,1439.19
20528,881,2022-10-10,2962.73
20529,881,2022-10-17,4486.23
20530,881,2022-10-24,3011.22
20531,881,2022-10-31,4950.15
20532,881,2022-11-07,3663.98
20533,881,2022-11-14,1880.41
20534,881,2022-11-21,1750.31
20535,881,2022-11-28,2987.39
20536,881,2022-12-05,2949.79
20537,881,2022-12-12,4343.64
20538,881,2022-12-19,1347.16
20539,881,2022-12-26,3507.85
20540,881,2023-01-02,4938.69
20541,881,2023-01-09,2881.34
20542,881,2023-01-16,3880.09
20543,881,2023-01-23,4926.66
20544,881,2023-01-30,3834.25
20545,881,2023-02-06,2454.23
20546,881,2023-02-13,3892.87
20547,881,2023-02-20,1284.84
20548,881,2023-02-27,2498.29
20549,881,2023-03-06,3599.71
20550,881,2023-03-13,3734.19
20551,881,2023-03-20,1395.38
20552,881,2023-03-27,2428.82
20553,881,2023-04-03,1841.95
20554,881,2023-04-10,1173.2
20555,881,2023-04-17,1511.38
20556,881,2023-04-24,2422.22
20557,881,2023-05-01,2530.28
20558,881,2023-05-08,4139.77
20559,881,2023-05-15,1368.31
20560,881,2023-05-22,2354.92
20561,881,2023-05-29,4718.72
20562,881,2023-06-05,1606.15
20563,881,2023-06-12,1096.81
20564,881,2023-06-19,1628.35
20565,881,2023-06-26,4851.99
20566,881,2023-07-03,3039.06
20567,881,2023-07-10,3565.54
20568,881,2023-07-17,1395.6
20569,881,2023-07-24,2687.2
20570,881,2023-07-31,3053.82
20571,881,2023-08-07,2942.01
20572,881,2023-08-14,4440.74
20573,881,2023-08-21,1811.82
20574,881,2023-08-28,2577.51
20575,881,2023-09-04,3533.29
20576,881,2023-09-11,4175.46
20577,881,2023-09-18,3006.3
20578,881,2023-09-25,3795.61
20579,881,2023-10-02,1205.79
20580,881,2023-10-09,1863.33
20581,881,2023-10-16,1069.87
20582,881,2023-10-23,3724.37
20583,881,2023-10-30,1205.14
20584,881,2023-11-06,2531.71
20585,881,2023-11-13,1481.8
20586,881,2023-11-20,1067.43
20587,881,2023-11-27,4075.08
20588,881,2023-12-04,4060.25
20589,881,2023-12-11,1046.37
20590,881,2023-12-18,1746.67
20591,881,2023-12-25,2863.06
20592,610,2021-01-04,4976.56
20593,610,2021-01-11,1463.45
20594,610,2021-01-18,1623.03
20595,610,2021-01-25,4723.83
20596,610,2021-02-01,2096.28
20597,610,2021-02-08,4116.76
20598,610,2021-02-15,1312.74
20599,610,2021-02-22,3763.21
20600,610,2021-03-01,3108.05
20601,610,2021-03-08,2469.39
20602,610,2021-03-15,3848.27
20603,610,2021-03-22,3816.72
20604,610,2021-03-29,2883.39
20605,610,2021-04-05,4684.92
20606,610,2021-04-12,3022.09
20607,610,2021-04-19,3659.13
20608,610,2021-04-26,4099.25
20609,610,2021-05-03,3373.62
20610,610,2021-05-10,1832.37
20611,610,2021-05-17,1435.59
20612,610,2021-05-24,1520.91
20613,610,2021-05-31,1876.95
20614,610,2021-06-07,2251.44
20615,610,2021-06-14,4370.12
20616,610,2021-06-21,2428.22
20617,610,2021-06-28,1518.61
20618,610,2021-07-05,1787.97
20619,610,2021-07-12,3341.14
20620,610,2021-07-19,2376.46
20621,610,2021-07-26,2541.15
20622,610,2021-08-02,2429.13
20623,610,2021-08-09,2919.28
20624,610,2021-08-16,3206.82
20625,610,2021-08-23,3278.05
20626,610,2021-08-30,3304.7
20627,610,2021-09-06,1493.63
20628,610,2021-09-13,4193.8
20629,610,2021-09-20,1349.61
20630,610,2021-09-27,2193.22
20631,610,2021-10-04,4859.14
20632,610,2021-10-11,4958.56
20633,610,2021-10-18,2870.53
20634,610,2021-10-25,3372.9
20635,610,2021-11-01,4966.54
20636,610,2021-11-08,3016.41
20637,610,2021-11-15,3450.61
20638,610,2021-11-22,2134.55
20639,610,2021-11-29,3047.93
20640,610,2021-12-06,1263.63
20641,610,2021-12-13,4379.37
20642,610,2021-12-20,3583.63
20643,610,2021-12-27,1067.71
20644,610,2022-01-03,1035.68
20645,610,2022-01-10,4231.95
20646,610,2022-01-17,4708.58
20647,610,2022-01-24,2512.0
20648,610,2022-01-31,1550.1
20649,610,2022-02-07,4450.66
20650,610,2022-02-14,3096.97
20651,610,2022-02-21,1706.66
20652,610,2022-02-28,4945.71
20653,610,2022-03-07,2285.67
20654,610,2022-03-14,3343.1
20655,610,2022-03-21,1382.97
20656,610,2022-03-28,2644.87
20657,610,2022-04-04,3405.02
20658,610,2022-04-11,4918.41
20659,610,2022-04-18,2709.7
20660,610,2022-04-25,1619.55
20661,610,2022-05-02,3195.44
20662,610,2022-05-09,2397.41
20663,610,2022-05-16,3479.86
20664,610,2022-05-23,4133.28
20665,610,2022-05-30,1032.01
20666,610,2022-06-06,2401.65
20667,610,2022-06-13,2446.96
20668,610,2022-06-20,3044.74
20669,610,2022-06-27,3937.16
20670,610,2022-07-04,3165.42
20671,610,2022-07-11,3196.44
20672,610,2022-07-18,3325.5
20673,610,2022-07-25,3401.99
20674,610,2022-08-01,1218.73
20675,610,2022-08-08,3869.37
20676,610,2022-08-15,1550.06
20677,610,2022-08-22,1564.55
20678,610,2022-08-29,3958.1
20679,610,2022-09-05,3484.04
20680,610,2022-09-12,1467.61
20681,610,2022-09-19,4600.55
20682,610,2022-09-26,4206.87
20683,610,2022-10-03,3152.56
20684,610,2022-10-10,3051.51
20685,610,2022-10-17,3696.93
20686,610,2022-10-24,2146.22
20687,610,2022-10-31,3775.62
20688,610,2022-11-07,4275.56
20689,610,2022-11-14,1314.29
20690,610,2022-11-21,1465.84
20691,610,2022-11-28,2745.96
20692,610,2022-12-05,3699.37
20693,610,2022-12-12,2326.11
20694,610,2022-12-19,2658.02
20695,610,2022-12-26,2739.09
20696,610,2023-01-02,2729.64
20697,610,2023-01-09,3987.23
20698,610,2023-01-16,2425.58
20699,610,2023-01-23,4596.77
20700,610,2023-01-30,1937.1
20701,610,2023-02-06,4727.3
20702,610,2023-02-13,1499.84
20703,610,2023-02-20,3117.67
20704,610,2023-02-27,1876.49
20705,610,2023-03-06,4328.81
20706,610,2023-03-13,4563.16
20707,610,2023-03-20,2778.99
20708,610,2023-03-27,2479.97
20709,610,2023-04-03,1204.11
20710,610,2023-04-10,2825.6
20711,610,2023-04-17,1001.46
20712,610,2023-04-24,3194.92
20713,610,2023-05-01,4432.95
20714,610,2023-05-08,4504.97
20715,610,2023-05-15,2498.6
20716,610,2023-05-22,3291.42
20717,610,2023-05-29,2309.45
20718,610,2023-06-05,4700.26
20719,610,2023-06-12,3593.89
20720,610,2023-06-19,2934.98
20721,610,2023-06-26,1485.35
20722,610,2023-07-03,1561.57
20723,610,2023-07-10,4429.82
20724,610,2023-07-17,1441.61
20725,610,2023-07-24,1539.92
20726,610,2023-07-31,2072.84
20727,610,2023-08-07,1676.75
20728,610,2023-08-14,4294.37
20729,610,2023-08-21,1024.97
20730,610,2023-08-28,4392.29
20731,610,2023-09-04,2702.78
20732,610,2023-09-11,3872.22
20733,610,2023-09-18,2540.65
20734,610,2023-09-25,4665.53
20735,610,2023-10-02,2020.4
20736,610,2023-10-09,1883.28
20737,610,2023-10-16,4156.12
20738,610,2023-10-23,1036.68
20739,610,2023-10-30,1232.86
20740,610,2023-11-06,2049.29
20741,610,2023-11-13,4142.09
20742,610,2023-11-20,1823.93
20743,610,2023-11-27,3301.35
20744,610,2023-12-04,1664.46
20745,610,2023-12-11,4731.59
20746,610,2023-12-18,2219.61
20747,610,2023-12-25,1378.09
20748,675,2021-01-04,1673.9
20749,675,2021-01-11,3184.05
20750,675,2021-01-18,1733.26
20751,675,2021-01-25,3969.96
20752,675,2021-02-01,2250.13
20753,675,2021-02-08,1711.42
20754,675,2021-02-15,1378.59
20755,675,2021-02-22,2144.56
20756,675,2021-03-01,4801.24
20757,675,2021-03-08,1203.77
20758,675,2021-03-15,4819.24
20759,675,2021-03-22,3976.09
20760,675,2021-03-29,3339.21
20761,675,2021-04-05,2951.16
20762,675,2021-04-12,1568.96
20763,675,2021-04-19,1149.12
20764,675,2021-04-26,3494.76
20765,675,2021-05-03,1954.2
20766,675,2021-05-10,3120.83
20767,675,2021-05-17,2763.84
20768,675,2021-05-24,4040.41
20769,675,2021-05-31,2075.53
20770,675,2021-06-07,1503.02
20771,675,2021-06-14,3433.42
20772,675,2021-06-21,4352.93
20773,675,2021-06-28,4670.7
20774,675,2021-07-05,4698.85
20775,675,2021-07-12,1133.76
20776,675,2021-07-19,1751.48
20777,675,2021-07-26,3999.14
20778,675,2021-08-02,3816.16
20779,675,2021-08-09,3326.73
20780,675,2021-08-16,2472.54
20781,675,2021-08-23,2224.33
20782,675,2021-08-30,1361.58
20783,675,2021-09-06,3345.38
20784,675,2021-09-13,1851.17
20785,675,2021-09-20,4558.38
20786,675,2021-09-27,1896.28
20787,675,2021-10-04,4074.44
20788,675,2021-10-11,2393.34
20789,675,2021-10-18,4275.78
20790,675,2021-10-25,3954.96
20791,675,2021-11-01,1093.06
20792,675,2021-11-08,3599.17
20793,675,2021-11-15,3244.12
20794,675,2021-11-22,4287.83
20795,675,2021-11-29,1932.68
20796,675,2021-12-06,3919.21
20797,675,2021-12-13,4545.95
20798,675,2021-12-20,4131.26
20799,675,2021-12-27,4684.74
20800,675,2022-01-03,2226.65
20801,675,2022-01-10,2682.17
20802,675,2022-01-17,2568.42
20803,675,2022-01-24,2354.42
20804,675,2022-01-31,1603.11
20805,675,2022-02-07,1069.14
20806,675,2022-02-14,2052.26
20807,675,2022-02-21,4972.04
20808,675,2022-02-28,2176.14
20809,675,2022-03-07,4215.46
20810,675,2022-03-14,1596.79
20811,675,2022-03-21,3230.86
20812,675,2022-03-28,1465.1
20813,675,2022-04-04,3662.4
20814,675,2022-04-11,1445.62
20815,675,2022-04-18,2177.7
20816,675,2022-04-25,1526.36
20817,675,2022-05-02,2427.96
20818,675,2022-05-09,2260.81
20819,675,2022-05-16,2086.01
20820,675,2022-05-23,1594.35
20821,675,2022-05-30,3080.57
20822,675,2022-06-06,1805.92
20823,675,2022-06-13,4341.17
20824,675,2022-06-20,3629.14
20825,675,2022-06-27,4423.54
20826,675,2022-07-04,4442.64
20827,675,2022-07-11,2337.23
20828,675,2022-07-18,1297.72
20829,675,2022-07-25,2017.07
20830,675,2022-08-01,2762.53
20831,675,2022-08-08,4767.74
20832,675,2022-08-15,2811.7
20833,675,2022-08-22,4788.34
20834,675,2022-08-29,4093.63
20835,675,2022-09-05,2882.69
20836,675,2022-09-12,4470.3
20837,675,2022-09-19,4615.4
20838,675,2022-09-26,2740.05
20839,675,2022-10-03,4254.67
20840,675,2022-10-10,4467.52
20841,675,2022-10-17,2721.71
20842,675,2022-10-24,2890.91
20843,675,2022-10-31,2066.49
20844,675,2022-11-07,2807.15
20845,675,2022-11-14,2954.98
20846,675,2022-11-21,3574.85
20847,675,2022-11-28,3366.5
20848,675,2022-12-05,4580.91
20849,675,2022-12-12,3593.94
20850,675,2022-12-19,1550.11
20851,675,2022-12-26,1954.91
20852,675,2023-01-02,4664.81
20853,675,2023-01-09,1244.76
20854,675,2023-01-16,3791.11
20855,675,2023-01-23,1334.19
20856,675,2023-01-30,1882.87
20857,675,2023-02-06,4225.52
20858,675,2023-02-13,2436.1
20859,675,2023-02-20,2919.08
20860,675,2023-02-27,4131.87
20861,675,2023-03-06,3329.19
20862,675,2023-03-13,2104.03
20863,675,2023-03-20,4802.45
20864,675,2023-03-27,2759.32
20865,675,2023-04-03,1461.42
20866,675,2023-04-10,1261.96
20867,675,2023-04-17,4261.54
20868,675,2023-04-24,3012.19
20869,675,2023-05-01,3114.96
20870,675,2023-05-08,2165.55
20871,675,2023-05-15,4307.09
20872,675,2023-05-22,4375.47
20873,675,2023-05-29,3173.06
20874,675,2023-06-05,4223.67
20875,675,2023-06-12,4099.3
20876,675,2023-06-19,2030.97
20877,675,2023-06-26,4591.11
20878,675,2023-07-03,1811.93
20879,675,2023-07-10,3485.52
20880,675,2023-07-17,4712.63
20881,675,2023-07-24,2031.94
20882,675,2023-07-31,3117.38
20883,675,2023-08-07,3962.29
20884,675,2023-08-14,4349.0
20885,675,2023-08-21,1377.28
20886,675,2023-08-28,1045.33
20887,675,2023-09-04,4744.86
20888,675,2023-09-11,3090.57
20889,675,2023-09-18,3819.66
20890,675,2023-09-25,2235.57
20891,675,2023-10-02,2182.49
20892,675,2023-10-09,3529.59
20893,675,2023-10-16,1823.42
20894,675,2023-10-23,3852.97
20895,675,2023-10-30,1851.91
20896,675,2023-11-06,1086.32
20897,675,2023-11-13,4544.76
20898,675,2023-11-20,3672.05
20899,675,2023-11-27,4118.32
20900,675,2023-12-04,3460.68
20901,675,2023-12-11,3965.06
20902,675,2023-12-18,1675.23
20903,675,2023-12-25,1171.61
20904,648,2021-01-04,4352.36
20905,648,2021-01-11,3827.17
20906,648,2021-01-18,3551.99
20907,648,2021-01-25,2365.71
20908,648,2021-02-01,4631.17
20909,648,2021-02-08,1572.26
20910,648,2021-02-15,3934.21
20911,648,2021-02-22,2959.83
20912,648,2021-03-01,4897.74
20913,648,2021-03-08,2878.53
20914,648,2021-03-15,1830.82
20915,648,2021-03-22,3318.81
20916,648,2021-03-29,4264.57
20917,648,2021-04-05,3716.29
20918,648,2021-04-12,1565.57
20919,648,2021-04-19,1007.57
20920,648,2021-04-26,1221.52
20921,648,2021-05-03,2969.47
20922,648,2021-05-10,1359.12
20923,648,2021-05-17,1030.84
20924,648,2021-05-24,2948.3
20925,648,2021-05-31,1591.16
20926,648,2021-06-07,1945.24
20927,648,2021-06-14,1971.79
20928,648,2021-06-21,1714.06
20929,648,2021-06-28,3813.88
20930,648,2021-07-05,4888.69
20931,648,2021-07-12,1093.11
20932,648,2021-07-19,1675.15
20933,648,2021-07-26,2927.43
20934,648,2021-08-02,4023.67
20935,648,2021-08-09,1369.52
20936,648,2021-08-16,4201.9
20937,648,2021-08-23,3271.1
20938,648,2021-08-30,3358.61
20939,648,2021-09-06,1053.5
20940,648,2021-09-13,1279.79
20941,648,2021-09-20,4862.79
20942,648,2021-09-27,3995.75
20943,648,2021-10-04,4172.89
20944,648,2021-10-11,1603.06
20945,648,2021-10-18,1063.8
20946,648,2021-10-25,3559.58
20947,648,2021-11-01,4005.03
20948,648,2021-11-08,4705.31
20949,648,2021-11-15,1781.87
20950,648,2021-11-22,3780.04
20951,648,2021-11-29,1419.45
20952,648,2021-12-06,3670.95
20953,648,2021-12-13,3648.64
20954,648,2021-12-20,2585.47
20955,648,2021-12-27,3423.55
20956,648,2022-01-03,3453.82
20957,648,2022-01-10,1861.57
20958,648,2022-01-17,3620.21
20959,648,2022-01-24,3515.81
20960,648,2022-01-31,2638.41
20961,648,2022-02-07,2095.01
20962,648,2022-02-14,3820.93
20963,648,2022-02-21,2594.98
20964,648,2022-02-28,3755.77
20965,648,2022-03-07,3349.42
20966,648,2022-03-14,1795.21
20967,648,2022-03-21,4730.0
20968,648,2022-03-28,3191.51
20969,648,2022-04-04,1566.22
20970,648,2022-04-11,2769.43
20971,648,2022-04-18,2107.71
20972,648,2022-04-25,1249.4
20973,648,2022-05-02,2571.19
20974,648,2022-05-09,4954.11
20975,648,2022-05-16,4847.79
20976,648,2022-05-23,2445.33
20977,648,2022-05-30,1737.86
20978,648,2022-06-06,1782.06
20979,648,2022-06-13,4842.18
20980,648,2022-06-20,2197.18
20981,648,2022-06-27,2371.84
20982,648,2022-07-04,3123.03
20983,648,2022-07-11,1821.85
20984,648,2022-07-18,4274.15
20985,648,2022-07-25,3858.47
20986,648,2022-08-01,4104.36
20987,648,2022-08-08,2947.03
20988,648,2022-08-15,2234.35
20989,648,2022-08-22,2705.16
20990,648,2022-08-29,1480.35
20991,648,2022-09-05,3550.36
20992,648,2022-09-12,4205.6
20993,648,2022-09-19,3114.58
20994,648,2022-09-26,2704.94
20995,648,2022-10-03,4346.86
20996,648,2022-10-10,1270.04
20997,648,2022-10-17,1686.03
20998,648,2022-10-24,2904.07
20999,648,2022-10-31,2646.61
21000,648,2022-11-07,4570.17
21001,648,2022-11-14,1603.86
21002,648,2022-11-21,3798.36
21003,648,2022-11-28,3548.82
21004,648,2022-12-05,1592.99
21005,648,2022-12-12,3933.55
21006,648,2022-12-19,3960.08
21007,648,2022-12-26,3165.58
21008,648,2023-01-02,1508.61
21009,648,2023-01-09,2564.29
21010,648,2023-01-16,3096.07
21011,648,2023-01-23,3253.69
21012,648,2023-01-30,3351.28
21013,648,2023-02-06,3802.47
21014,648,2023-02-13,4734.79
21015,648,2023-02-20,1724.57
21016,648,2023-02-27,3132.49
21017,648,2023-03-06,3788.03
21018,648,2023-03-13,2766.33
21019,648,2023-03-20,3568.74
21020,648,2023-03-27,3317.01
21021,648,2023-04-03,4383.26
21022,648,2023-04-10,3990.61
21023,648,2023-04-17,2474.25
21024,648,2023-04-24,1777.3
21025,648,2023-05-01,1114.1
21026,648,2023-05-08,3958.67
21027,648,2023-05-15,4051.65
21028,648,2023-05-22,4451.61
21029,648,2023-05-29,2126.45
21030,648,2023-06-05,2655.87
21031,648,2023-06-12,2629.55
21032,648,2023-06-19,3137.29
21033,648,2023-06-26,3824.33
21034,648,2023-07-03,3325.91
21035,648,2023-07-10,1216.76
21036,648,2023-07-17,3766.3
21037,648,2023-07-24,3458.44
21038,648,2023-07-31,3406.37
21039,648,2023-08-07,4713.24
21040,648,2023-08-14,2623.9
21041,648,2023-08-21,2405.89
21042,648,2023-08-28,1715.89
21043,648,2023-09-04,2294.21
21044,648,2023-09-11,3523.07
21045,648,2023-09-18,2960.24
21046,648,2023-09-25,2999.76
21047,648,2023-10-02,1447.89
21048,648,2023-10-09,2762.04
21049,648,2023-10-16,2434.39
21050,648,2023-10-23,3833.41
21051,648,2023-10-30,1408.03
21052,648,2023-11-06,4062.49
21053,648,2023-11-13,2982.19
21054,648,2023-11-20,3656.25
21055,648,2023-11-27,4953.32
21056,648,2023-12-04,4195.99
21057,648,2023-12-11,2971.3
21058,648,2023-12-18,2509.3
21059,648,2023-12-25,4532.49
21060,609,2021-01-04,1602.32
21061,609,2021-01-11,2056.44
21062,609,2021-01-18,4479.14
21063,609,2021-01-25,2029.4
21064,609,2021-02-01,1716.59
21065,609,2021-02-08,4255.35
21066,609,2021-02-15,2757.0
21067,609,2021-02-22,4537.31
21068,609,2021-03-01,2234.95
21069,609,2021-03-08,3332.78
21070,609,2021-03-15,2224.56
21071,609,2021-03-22,4337.88
21072,609,2021-03-29,2291.01
21073,609,2021-04-05,2244.89
21074,609,2021-04-12,3172.15
21075,609,2021-04-19,3442.73
21076,609,2021-04-26,1914.61
21077,609,2021-05-03,1054.84
21078,609,2021-05-10,1770.63
21079,609,2021-05-17,4311.06
21080,609,2021-05-24,4546.75
21081,609,2021-05-31,3694.38
21082,609,2021-06-07,2058.37
21083,609,2021-06-14,1753.97
21084,609,2021-06-21,1739.07
21085,609,2021-06-28,4620.75
21086,609,2021-07-05,3067.51
21087,609,2021-07-12,3136.17
21088,609,2021-07-19,2901.22
21089,609,2021-07-26,3740.19
21090,609,2021-08-02,3171.62
21091,609,2021-08-09,3559.25
21092,609,2021-08-16,4712.04
21093,609,2021-08-23,4010.08
21094,609,2021-08-30,1969.45
21095,609,2021-09-06,2159.12
21096,609,2021-09-13,4210.45
21097,609,2021-09-20,3056.72
21098,609,2021-09-27,1527.75
21099,609,2021-10-04,1256.42
21100,609,2021-10-11,1665.54
21101,609,2021-10-18,2777.13
21102,609,2021-10-25,1172.35
21103,609,2021-11-01,1371.94
21104,609,2021-11-08,3933.67
21105,609,2021-11-15,4708.07
21106,609,2021-11-22,1213.39
21107,609,2021-11-29,1806.58
21108,609,2021-12-06,1466.65
21109,609,2021-12-13,3292.23
21110,609,2021-12-20,4189.08
21111,609,2021-12-27,2746.91
21112,609,2022-01-03,1132.1
21113,609,2022-01-10,2505.97
21114,609,2022-01-17,1669.03
21115,609,2022-01-24,2102.09
21116,609,2022-01-31,1449.45
21117,609,2022-02-07,2452.19
21118,609,2022-02-14,3214.41
21119,609,2022-02-21,4135.6
21120,609,2022-02-28,2522.71
21121,609,2022-03-07,1006.4
21122,609,2022-03-14,3685.35
21123,609,2022-03-21,3772.14
21124,609,2022-03-28,1521.5
21125,609,2022-04-04,2942.25
21126,609,2022-04-11,1202.97
21127,609,2022-04-18,3483.59
21128,609,2022-04-25,4593.81
21129,609,2022-05-02,2643.36
21130,609,2022-05-09,2884.1
21131,609,2022-05-16,4821.1
21132,609,2022-05-23,3925.22
21133,609,2022-05-30,4606.33
21134,609,2022-06-06,1557.58
21135,609,2022-06-13,2881.84
21136,609,2022-06-20,2254.52
21137,609,2022-06-27,3483.97
21138,609,2022-07-04,4285.49
21139,609,2022-07-11,1555.32
21140,609,2022-07-18,3928.45
21141,609,2022-07-25,3260.88
21142,609,2022-08-01,1404.19
21143,609,2022-08-08,4104.18
21144,609,2022-08-15,3211.15
21145,609,2022-08-22,2251.55
21146,609,2022-08-29,1513.43
21147,609,2022-09-05,1959.68
21148,609,2022-09-12,3205.79
21149,609,2022-09-19,3174.8
21150,609,2022-09-26,4723.5
21151,609,2022-10-03,1856.75
21152,609,2022-10-10,1767.06
21153,609,2022-10-17,4379.9
21154,609,2022-10-24,2416.47
21155,609,2022-10-31,2528.98
21156,609,2022-11-07,1700.88
21157,609,2022-11-14,2045.63
21158,609,2022-11-21,4473.8
21159,609,2022-11-28,1178.2
21160,609,2022-12-05,3345.93
21161,609,2022-12-12,4181.64
21162,609,2022-12-19,4625.18
21163,609,2022-12-26,3582.2
21164,609,2023-01-02,1404.06
21165,609,2023-01-09,3149.86
21166,609,2023-01-16,3410.87
21167,609,2023-01-23,2410.96
21168,609,2023-01-30,4164.16
21169,609,2023-02-06,3085.11
21170,609,2023-02-13,1134.13
21171,609,2023-02-20,4732.45
21172,609,2023-02-27,3652.17
21173,609,2023-03-06,4790.04
21174,609,2023-03-13,3447.3
21175,609,2023-03-20,3696.06
21176,609,2023-03-27,1571.73
21177,609,2023-04-03,1029.72
21178,609,2023-04-10,1473.49
21179,609,2023-04-17,1828.59
21180,609,2023-04-24,3212.67
21181,609,2023-05-01,1985.01
21182,609,2023-05-08,2907.59
21183,609,2023-05-15,4300.49
21184,609,2023-05-22,3294.51
21185,609,2023-05-29,3241.94
21186,609,2023-06-05,4795.46
21187,609,2023-06-12,2272.49
21188,609,2023-06-19,4111.61
21189,609,2023-06-26,4483.58
21190,609,2023-07-03,4415.26
21191,609,2023-07-10,2740.51
21192,609,2023-07-17,3247.94
21193,609,2023-07-24,2710.59
21194,609,2023-07-31,1298.68
21195,609,2023-08-07,4678.42
21196,609,2023-08-14,3904.08
21197,609,2023-08-21,4229.88
21198,609,2023-08-28,1927.9
21199,609,2023-09-04,3322.43
21200,609,2023-09-11,1590.0
21201,609,2023-09-18,4058.1
