,DMA_code,Date,TV GRP
12698,529,2022-03-14,176.04
12699,529,2022-03-21,311.95
12700,529,2022-03-28,497.64
12701,529,2022-04-04,430.34
12702,529,2022-04-11,494.65
12703,529,2022-04-18,104.86
12704,529,2022-04-25,322.33
12705,529,2022-05-02,216.55
12706,529,2022-05-09,232.52
12707,529,2022-05-16,122.79
12708,529,2022-05-23,369.24
12709,529,2022-05-30,441.58
12710,529,2022-06-06,197.98
12711,529,2022-06-13,309.07
12712,529,2022-06-20,120.85
12713,529,2022-06-27,212.25
12714,529,2022-07-04,188.96
12715,529,2022-07-11,490.3
12716,529,2022-07-18,300.33
12717,529,2022-07-25,186.56
12718,529,2022-08-01,152.9
12719,529,2022-08-08,410.47
12720,529,2022-08-15,118.11
12721,529,2022-08-22,155.0
12722,529,2022-08-29,120.48
12723,529,2022-09-05,246.74
12724,529,2022-09-12,477.43
12725,529,2022-09-19,194.15
12726,529,2022-09-26,250.01
12727,529,2022-10-03,393.58
12728,529,2022-10-10,181.55
12729,529,2022-10-17,214.64
12730,529,2022-10-24,254.77
12731,529,2022-10-31,481.73
12732,529,2022-11-07,317.73
12733,529,2022-11-14,275.11
12734,529,2022-11-21,260.6
12735,529,2022-11-28,255.77
12736,529,2022-12-05,463.69
12737,529,2022-12-12,411.01
12738,529,2022-12-19,175.05
12739,529,2022-12-26,227.58
12740,529,2023-01-02,439.16
12741,529,2023-01-09,400.12
12742,529,2023-01-16,141.47
12743,529,2023-01-23,263.2
12744,529,2023-01-30,296.28
12745,529,2023-02-06,442.96
12746,529,2023-02-13,441.13
12747,529,2023-02-20,160.41
12748,529,2023-02-27,334.26
12749,529,2023-03-06,477.26
12750,529,2023-03-13,130.71
12751,529,2023-03-20,243.42
12752,529,2023-03-27,234.94
12753,529,2023-04-03,168.6
12754,529,2023-04-10,491.5
12755,529,2023-04-17,383.18
12756,529,2023-04-24,373.61
12757,529,2023-05-01,119.59
12758,529,2023-05-08,253.67
12759,529,2023-05-15,348.73
12760,529,2023-05-22,294.58
12761,529,2023-05-29,389.96
12762,529,2023-06-05,430.97
12763,529,2023-06-12,404.57
12764,529,2023-06-19,477.49
12765,529,2023-06-26,321.43
12766,529,2023-07-03,441.26
12767,529,2023-07-10,493.35
12768,529,2023-07-17,304.3
12769,529,2023-07-24,105.83
12770,529,2023-07-31,230.6
12771,529,2023-08-07,315.05
12772,529,2023-08-14,372.18
12773,529,2023-08-21,336.85
12774,529,2023-08-28,359.17
12775,529,2023-09-04,389.04
12776,529,2023-09-11,298.63
12777,529,2023-09-18,431.22
12778,529,2023-09-25,366.28
12779,529,2023-10-02,410.34
12780,529,2023-10-09,364.4
12781,529,2023-10-16,143.21
12782,529,2023-10-23,162.01
12783,529,2023-10-30,167.92
12784,529,2023-11-06,119.53
12785,529,2023-11-13,187.49
12786,529,2023-11-20,324.01
12787,529,2023-11-27,123.95
12788,529,2023-12-04,213.42
12789,529,2023-12-11,349.25
12790,529,2023-12-18,179.96
12791,529,2023-12-25,179.03
12792,541,2021-01-04,430.82
12793,541,2021-01-11,319.7
12794,541,2021-01-18,225.44
12795,541,2021-01-25,319.52
12796,541,2021-02-01,271.24
12797,541,2021-02-08,480.37
12798,541,2021-02-15,180.55
12799,541,2021-02-22,365.73
12800,541,2021-03-01,465.23
12801,541,2021-03-08,388.64
12802,541,2021-03-15,254.93
12803,541,2021-03-22,398.55
12804,541,2021-03-29,192.93
12805,541,2021-04-05,386.79
12806,541,2021-04-12,414.6
12807,541,2021-04-19,250.37
12808,541,2021-04-26,322.0
12809,541,2021-05-03,325.79
12810,541,2021-05-10,322.42
12811,541,2021-05-17,180.13
12812,541,2021-05-24,352.56
12813,541,2021-05-31,262.52
12814,541,2021-06-07,153.37
12815,541,2021-06-14,122.21
12816,541,2021-06-21,429.39
12817,541,2021-06-28,403.65
12818,541,2021-07-05,472.56
12819,541,2021-07-12,291.19
12820,541,2021-07-19,345.46
12821,541,2021-07-26,125.39
12822,541,2021-08-02,220.41
12823,541,2021-08-09,400.51
12824,541,2021-08-16,210.43
12825,541,2021-08-23,144.9
12826,541,2021-08-30,124.83
12827,541,2021-09-06,281.31
12828,541,2021-09-13,449.93
12829,541,2021-09-20,247.74
12830,541,2021-09-27,366.79
12831,541,2021-10-04,272.35
12832,541,2021-10-11,414.48
12833,541,2021-10-18,421.32
12834,541,2021-10-25,478.64
12835,541,2021-11-01,235.18
12836,541,2021-11-08,288.49
12837,541,2021-11-15,358.3
12838,541,2021-11-22,300.35
12839,541,2021-11-29,133.57
12840,541,2021-12-06,358.52
12841,541,2021-12-13,144.01
12842,541,2021-12-20,436.28
12843,541,2021-12-27,133.15
12844,541,2022-01-03,412.52
12845,541,2022-01-10,160.42
12846,541,2022-01-17,396.29
12847,541,2022-01-24,109.23
12848,541,2022-01-31,144.67
12849,541,2022-02-07,108.16
12850,541,2022-02-14,172.96
12851,541,2022-02-21,100.14
12852,541,2022-02-28,134.56
12853,541,2022-03-07,110.02
12854,541,2022-03-14,273.76
12855,541,2022-03-21,162.88
12856,541,2022-03-28,214.9
12857,541,2022-04-04,205.17
12858,541,2022-04-11,432.38
12859,541,2022-04-18,165.32
12860,541,2022-04-25,299.59
12861,541,2022-05-02,127.66
12862,541,2022-05-09,264.24
12863,541,2022-05-16,421.65
12864,541,2022-05-23,306.58
12865,541,2022-05-30,203.45
12866,541,2022-06-06,263.09
12867,541,2022-06-13,322.34
12868,541,2022-06-20,461.96
12869,541,2022-06-27,435.15
12870,541,2022-07-04,484.45
12871,541,2022-07-11,171.48
12872,541,2022-07-18,179.29
12873,541,2022-07-25,140.12
12874,541,2022-08-01,303.39
12875,541,2022-08-08,172.29
12876,541,2022-08-15,375.45
12877,541,2022-08-22,482.51
12878,541,2022-08-29,327.16
12879,541,2022-09-05,387.0
12880,541,2022-09-12,180.03
12881,541,2022-09-19,426.53
12882,541,2022-09-26,442.55
12883,541,2022-10-03,453.84
12884,541,2022-10-10,446.26
12885,541,2022-10-17,224.59
12886,541,2022-10-24,311.15
12887,541,2022-10-31,223.71
12888,541,2022-11-07,451.36
12889,541,2022-11-14,463.36
12890,541,2022-11-21,369.7
12891,541,2022-11-28,187.99
12892,541,2022-12-05,145.14
12893,541,2022-12-12,461.77
12894,541,2022-12-19,242.49
12895,541,2022-12-26,359.86
12896,541,2023-01-02,426.78
12897,541,2023-01-09,367.46
12898,541,2023-01-16,495.47
12899,541,2023-01-23,329.73
12900,541,2023-01-30,324.1
12901,541,2023-02-06,346.55
12902,541,2023-02-13,313.42
12903,541,2023-02-20,410.84
12904,541,2023-02-27,475.14
12905,541,2023-03-06,462.19
12906,541,2023-03-13,297.64
12907,541,2023-03-20,470.96
12908,541,2023-03-27,157.82
12909,541,2023-04-03,322.21
12910,541,2023-04-10,303.43
12911,541,2023-04-17,184.54
12912,541,2023-04-24,493.24
12913,541,2023-05-01,483.4
12914,541,2023-05-08,100.72
12915,541,2023-05-15,315.09
12916,541,2023-05-22,160.9
12917,541,2023-05-29,235.87
12918,541,2023-06-05,232.74
12919,541,2023-06-12,237.72
12920,541,2023-06-19,330.06
12921,541,2023-06-26,305.79
12922,541,2023-07-03,285.69
12923,541,2023-07-10,308.85
12924,541,2023-07-17,339.28
12925,541,2023-07-24,200.89
12926,541,2023-07-31,426.12
12927,541,2023-08-07,320.92
12928,541,2023-08-14,205.45
12929,541,2023-08-21,168.7
12930,541,2023-08-28,406.3
12931,541,2023-09-04,310.38
12932,541,2023-09-11,173.95
12933,541,2023-09-18,435.35
12934,541,2023-09-25,380.34
12935,541,2023-10-02,230.91
12936,541,2023-10-09,211.05
12937,541,2023-10-16,188.11
12938,541,2023-10-23,128.58
12939,541,2023-10-30,477.71
12940,541,2023-11-06,482.88
12941,541,2023-11-13,261.8
12942,541,2023-11-20,137.35
12943,541,2023-11-27,236.34
12944,541,2023-12-04,244.0
12945,541,2023-12-11,203.86
12946,541,2023-12-18,140.14
12947,541,2023-12-25,140.62
12948,515,2021-01-04,475.44
12949,515,2021-01-11,417.84
12950,515,2021-01-18,193.27
12951,515,2021-01-25,385.3
12952,515,2021-02-01,122.59
12953,515,2021-02-08,201.34
12954,515,2021-02-15,375.79
12955,515,2021-02-22,349.79
12956,515,2021-03-01,349.98
12957,515,2021-03-08,249.64
12958,515,2021-03-15,228.95
12959,515,2021-03-22,257.67
12960,515,2021-03-29,214.45
12961,515,2021-04-05,133.99
12962,515,2021-04-12,180.52
12963,515,2021-04-19,118.37
12964,515,2021-04-26,168.5
12965,515,2021-05-03,213.6
12966,515,2021-05-10,238.93
12967,515,2021-05-17,476.0
12968,515,2021-05-24,422.02
12969,515,2021-05-31,304.41
12970,515,2021-06-07,363.45
12971,515,2021-06-14,169.0
12972,515,2021-06-21,316.44
12973,515,2021-06-28,421.19
12974,515,2021-07-05,162.91
12975,515,2021-07-12,412.16
12976,515,2021-07-19,278.44
12977,515,2021-07-26,180.28
12978,515,2021-08-02,120.37
12979,515,2021-08-09,482.36
12980,515,2021-08-16,169.66
12981,515,2021-08-23,423.21
12982,515,2021-08-30,315.37
12983,515,2021-09-06,468.25
12984,515,2021-09-13,428.72
12985,515,2021-09-20,196.81
12986,515,2021-09-27,496.06
12987,515,2021-10-04,256.45
12988,515,2021-10-11,425.53
12989,515,2021-10-18,494.06
12990,515,2021-10-25,222.34
12991,515,2021-11-01,398.37
12992,515,2021-11-08,169.01
12993,515,2021-11-15,338.4
12994,515,2021-11-22,265.32
12995,515,2021-11-29,230.71
12996,515,2021-12-06,137.83
12997,515,2021-12-13,165.41
12998,515,2021-12-20,477.43
12999,515,2021-12-27,347.47
13000,515,2022-01-03,161.17
13001,515,2022-01-10,291.69
13002,515,2022-01-17,393.87
13003,515,2022-01-24,421.81
13004,515,2022-01-31,393.8
13005,515,2022-02-07,163.69
13006,515,2022-02-14,470.05
13007,515,2022-02-21,298.81
13008,515,2022-02-28,378.13
13009,515,2022-03-07,212.96
13010,515,2022-03-14,354.44
13011,515,2022-03-21,310.95
13012,515,2022-03-28,179.6
13013,515,2022-04-04,459.43
13014,515,2022-04-11,354.85
13015,515,2022-04-18,233.68
13016,515,2022-04-25,343.19
13017,515,2022-05-02,447.38
13018,515,2022-05-09,321.86
13019,515,2022-05-16,267.41
13020,515,2022-05-23,358.7
13021,515,2022-05-30,236.02
13022,515,2022-06-06,320.44
13023,515,2022-06-13,271.05
13024,515,2022-06-20,189.91
13025,515,2022-06-27,169.57
13026,515,2022-07-04,294.05
13027,515,2022-07-11,188.77
13028,515,2022-07-18,341.33
13029,515,2022-07-25,465.47
13030,515,2022-08-01,282.9
13031,515,2022-08-08,450.12
13032,515,2022-08-15,473.86
13033,515,2022-08-22,339.61
13034,515,2022-08-29,333.7
13035,515,2022-09-05,381.2
13036,515,2022-09-12,155.91
13037,515,2022-09-19,343.89
13038,515,2022-09-26,323.45
13039,515,2022-10-03,190.87
13040,515,2022-10-10,381.72
13041,515,2022-10-17,420.73
13042,515,2022-10-24,190.2
13043,515,2022-10-31,111.9
13044,515,2022-11-07,308.54
13045,515,2022-11-14,169.44
13046,515,2022-11-21,112.44
13047,515,2022-11-28,267.02
13048,515,2022-12-05,324.04
13049,515,2022-12-12,401.0
13050,515,2022-12-19,245.81
13051,515,2022-12-26,185.23
13052,515,2023-01-02,231.18
13053,515,2023-01-09,300.29
13054,515,2023-01-16,368.56
13055,515,2023-01-23,354.45
13056,515,2023-01-30,311.59
13057,515,2023-02-06,202.19
13058,515,2023-02-13,324.88
13059,515,2023-02-20,375.48
13060,515,2023-02-27,457.81
13061,515,2023-03-06,101.11
13062,515,2023-03-13,333.39
13063,515,2023-03-20,348.66
13064,515,2023-03-27,185.22
13065,515,2023-04-03,323.8
13066,515,2023-04-10,397.44
13067,515,2023-04-17,432.68
13068,515,2023-04-24,363.46
13069,515,2023-05-01,490.06
13070,515,2023-05-08,433.29
13071,515,2023-05-15,257.8
13072,515,2023-05-22,448.19
13073,515,2023-05-29,184.9
13074,515,2023-06-05,382.15
13075,515,2023-06-12,167.04
13076,515,2023-06-19,488.73
13077,515,2023-06-26,356.35
13078,515,2023-07-03,398.04
13079,515,2023-07-10,346.88
13080,515,2023-07-17,275.37
13081,515,2023-07-24,239.53
13082,515,2023-07-31,212.22
13083,515,2023-08-07,416.3
13084,515,2023-08-14,192.38
13085,515,2023-08-21,442.08
13086,515,2023-08-28,402.47
13087,515,2023-09-04,263.11
13088,515,2023-09-11,356.66
13089,515,2023-09-18,423.68
13090,515,2023-09-25,106.7
13091,515,2023-10-02,208.33
13092,515,2023-10-09,488.23
13093,515,2023-10-16,262.5
13094,515,2023-10-23,378.74
13095,515,2023-10-30,172.94
13096,515,2023-11-06,247.95
13097,515,2023-11-13,421.2
13098,515,2023-11-20,286.95
13099,515,2023-11-27,459.67
13100,515,2023-12-04,106.79
13101,515,2023-12-11,319.22
13102,515,2023-12-18,421.68
13103,515,2023-12-25,262.65
13104,736,2021-01-04,209.99
13105,736,2021-01-11,199.82
13106,736,2021-01-18,247.36
13107,736,2021-01-25,396.65
13108,736,2021-02-01,171.37
13109,736,2021-02-08,335.09
13110,736,2021-02-15,108.83
13111,736,2021-02-22,140.24
13112,736,2021-03-01,185.16
13113,736,2021-03-08,314.53
13114,736,2021-03-15,407.23
13115,736,2021-03-22,153.08
13116,736,2021-03-29,331.1
13117,736,2021-04-05,387.7
13118,736,2021-04-12,439.01
13119,736,2021-04-19,195.99
13120,736,2021-04-26,155.18
13121,736,2021-05-03,346.99
13122,736,2021-05-10,246.67
13123,736,2021-05-17,348.54
13124,736,2021-05-24,198.34
13125,736,2021-05-31,193.54
13126,736,2021-06-07,405.29
13127,736,2021-06-14,212.72
13128,736,2021-06-21,481.3
13129,736,2021-06-28,394.96
13130,736,2021-07-05,478.61
13131,736,2021-07-12,356.98
13132,736,2021-07-19,413.05
13133,736,2021-07-26,254.59
13134,736,2021-08-02,496.89
13135,736,2021-08-09,207.33
13136,736,2021-08-16,134.02
13137,736,2021-08-23,449.05
13138,736,2021-08-30,322.29
13139,736,2021-09-06,264.02
13140,736,2021-09-13,227.02
13141,736,2021-09-20,483.14
13142,736,2021-09-27,467.27
13143,736,2021-10-04,446.81
13144,736,2021-10-11,355.98
13145,736,2021-10-18,192.96
13146,736,2021-10-25,444.97
13147,736,2021-11-01,463.3
13148,736,2021-11-08,230.93
13149,736,2021-11-15,353.8
13150,736,2021-11-22,100.28
13151,736,2021-11-29,414.16
13152,736,2021-12-06,386.63
13153,736,2021-12-13,179.8
13154,736,2021-12-20,197.77
13155,736,2021-12-27,291.35
13156,736,2022-01-03,363.53
13157,736,2022-01-10,393.12
13158,736,2022-01-17,108.56
13159,736,2022-01-24,115.52
13160,736,2022-01-31,332.79
13161,736,2022-02-07,187.54
13162,736,2022-02-14,274.39
13163,736,2022-02-21,107.88
13164,736,2022-02-28,296.1
13165,736,2022-03-07,104.5
13166,736,2022-03-14,495.68
13167,736,2022-03-21,161.08
13168,736,2022-03-28,422.92
13169,736,2022-04-04,243.86
13170,736,2022-04-11,202.02
13171,736,2022-04-18,153.74
13172,736,2022-04-25,448.46
13173,736,2022-05-02,228.86
13174,736,2022-05-09,395.89
13175,736,2022-05-16,145.09
13176,736,2022-05-23,492.6
13177,736,2022-05-30,331.3
13178,736,2022-06-06,417.49
13179,736,2022-06-13,102.72
13180,736,2022-06-20,369.54
13181,736,2022-06-27,460.38
13182,736,2022-07-04,309.3
13183,736,2022-07-11,435.87
13184,736,2022-07-18,307.39
13185,736,2022-07-25,489.43
13186,736,2022-08-01,154.51
13187,736,2022-08-08,470.93
13188,736,2022-08-15,334.95
13189,736,2022-08-22,456.53
13190,736,2022-08-29,150.19
13191,736,2022-09-05,465.53
13192,736,2022-09-12,296.95
13193,736,2022-09-19,283.0
13194,736,2022-09-26,327.87
13195,736,2022-10-03,450.41
13196,736,2022-10-10,433.77
13197,736,2022-10-17,149.7
13198,736,2022-10-24,104.75
13199,736,2022-10-31,305.16
13200,736,2022-11-07,496.09
13201,736,2022-11-14,302.97
13202,736,2022-11-21,157.95
13203,736,2022-11-28,273.81
13204,736,2022-12-05,247.43
13205,736,2022-12-12,482.02
13206,736,2022-12-19,480.0
13207,736,2022-12-26,128.8
13208,736,2023-01-02,193.41
13209,736,2023-01-09,283.21
13210,736,2023-01-16,327.65
13211,736,2023-01-23,175.63
13212,736,2023-01-30,334.08
13213,736,2023-02-06,181.46
13214,736,2023-02-13,268.41
13215,736,2023-02-20,309.38
13216,736,2023-02-27,490.1
13217,736,2023-03-06,127.5
13218,736,2023-03-13,470.44
13219,736,2023-03-20,154.5
13220,736,2023-03-27,138.77
13221,736,2023-04-03,217.72
13222,736,2023-04-10,325.37
13223,736,2023-04-17,266.4
13224,736,2023-04-24,308.95
13225,736,2023-05-01,411.52
13226,736,2023-05-08,432.31
13227,736,2023-05-15,484.94
13228,736,2023-05-22,470.47
13229,736,2023-05-29,176.54
13230,736,2023-06-05,386.44
13231,736,2023-06-12,399.84
13232,736,2023-06-19,291.46
13233,736,2023-06-26,454.16
13234,736,2023-07-03,403.32
13235,736,2023-07-10,260.83
13236,736,2023-07-17,268.78
13237,736,2023-07-24,249.58
13238,736,2023-07-31,302.53
13239,736,2023-08-07,392.75
13240,736,2023-08-14,227.12
13241,736,2023-08-21,191.27
13242,736,2023-08-28,113.61
13243,736,2023-09-04,418.82
13244,736,2023-09-11,244.9
13245,736,2023-09-18,401.5
13246,736,2023-09-25,144.66
13247,736,2023-10-02,312.84
13248,736,2023-10-09,259.39
13249,736,2023-10-16,289.77
13250,736,2023-10-23,470.14
13251,736,2023-10-30,126.01
13252,736,2023-11-06,267.97
13253,736,2023-11-13,431.47
13254,736,2023-11-20,347.24
13255,736,2023-11-27,493.14
13256,736,2023-12-04,397.57
13257,736,2023-12-11,138.06
13258,736,2023-12-18,251.2
13259,736,2023-12-25,231.61
13260,649,2021-01-04,296.28
13261,649,2021-01-11,348.59
13262,649,2021-01-18,200.75
13263,649,2021-01-25,351.45
13264,649,2021-02-01,205.56
13265,649,2021-02-08,149.71
13266,649,2021-02-15,305.01
13267,649,2021-02-22,295.27
13268,649,2021-03-01,262.65
13269,649,2021-03-08,312.71
13270,649,2021-03-15,299.97
13271,649,2021-03-22,333.87
13272,649,2021-03-29,486.82
13273,649,2021-04-05,382.59
13274,649,2021-04-12,446.08
13275,649,2021-04-19,298.98
13276,649,2021-04-26,376.98
13277,649,2021-05-03,125.94
13278,649,2021-05-10,425.45
13279,649,2021-05-17,478.48
13280,649,2021-05-24,489.56
13281,649,2021-05-31,174.03
13282,649,2021-06-07,485.85
13283,649,2021-06-14,317.0
13284,649,2021-06-21,441.65
13285,649,2021-06-28,399.97
13286,649,2021-07-05,462.52
13287,649,2021-07-12,345.93
13288,649,2021-07-19,230.61
13289,649,2021-07-26,404.11
13290,649,2021-08-02,215.01
13291,649,2021-08-09,206.55
13292,649,2021-08-16,168.41
13293,649,2021-08-23,130.93
13294,649,2021-08-30,421.87
13295,649,2021-09-06,220.87
13296,649,2021-09-13,259.3
13297,649,2021-09-20,409.97
13298,649,2021-09-27,114.27
13299,649,2021-10-04,232.27
13300,649,2021-10-11,468.43
13301,649,2021-10-18,181.25
13302,649,2021-10-25,133.4
13303,649,2021-11-01,488.28
13304,649,2021-11-08,369.81
13305,649,2021-11-15,427.2
13306,649,2021-11-22,165.15
13307,649,2021-11-29,104.53
13308,649,2021-12-06,324.36
13309,649,2021-12-13,363.98
13310,649,2021-12-20,189.51
13311,649,2021-12-27,107.56
13312,649,2022-01-03,487.66
13313,649,2022-01-10,246.38
13314,649,2022-01-17,387.4
13315,649,2022-01-24,288.73
13316,649,2022-01-31,202.76
13317,649,2022-02-07,481.41
13318,649,2022-02-14,320.24
13319,649,2022-02-21,236.11
13320,649,2022-02-28,394.58
13321,649,2022-03-07,348.46
13322,649,2022-03-14,381.55
13323,649,2022-03-21,432.1
13324,649,2022-03-28,165.0
13325,649,2022-04-04,124.49
13326,649,2022-04-11,285.11
13327,649,2022-04-18,108.96
13328,649,2022-04-25,183.91
13329,649,2022-05-02,166.26
13330,649,2022-05-09,406.14
13331,649,2022-05-16,413.33
13332,649,2022-05-23,153.31
13333,649,2022-05-30,224.73
13334,649,2022-06-06,384.01
13335,649,2022-06-13,181.18
13336,649,2022-06-20,239.14
13337,649,2022-06-27,246.9
13338,649,2022-07-04,128.77
13339,649,2022-07-11,179.36
13340,649,2022-07-18,186.34
13341,649,2022-07-25,392.07
13342,649,2022-08-01,215.24
13343,649,2022-08-08,397.01
13344,649,2022-08-15,306.65
13345,649,2022-08-22,132.3
13346,649,2022-08-29,187.48
13347,649,2022-09-05,117.96
13348,649,2022-09-12,486.25
13349,649,2022-09-19,430.38
13350,649,2022-09-26,207.39
13351,649,2022-10-03,240.83
13352,649,2022-10-10,383.82
13353,649,2022-10-17,282.56
13354,649,2022-10-24,340.03
13355,649,2022-10-31,110.56
13356,649,2022-11-07,469.87
13357,649,2022-11-14,203.41
13358,649,2022-11-21,362.62
13359,649,2022-11-28,479.99
13360,649,2022-12-05,364.24
13361,649,2022-12-12,401.62
13362,649,2022-12-19,486.44
13363,649,2022-12-26,369.63
13364,649,2023-01-02,302.47
13365,649,2023-01-09,312.45
13366,649,2023-01-16,116.67
13367,649,2023-01-23,133.13
13368,649,2023-01-30,324.09
13369,649,2023-02-06,314.65
13370,649,2023-02-13,303.07
13371,649,2023-02-20,155.82
13372,649,2023-02-27,471.5
13373,649,2023-03-06,463.1
13374,649,2023-03-13,219.23
13375,649,2023-03-20,260.59
13376,649,2023-03-27,254.01
13377,649,2023-04-03,189.7
13378,649,2023-04-10,232.25
13379,649,2023-04-17,497.56
13380,649,2023-04-24,328.12
13381,649,2023-05-01,459.52
13382,649,2023-05-08,392.9
13383,649,2023-05-15,451.21
13384,649,2023-05-22,246.29
13385,649,2023-05-29,356.81
13386,649,2023-06-05,248.72
13387,649,2023-06-12,426.97
13388,649,2023-06-19,406.41
13389,649,2023-06-26,412.33
13390,649,2023-07-03,178.46
13391,649,2023-07-10,443.23
13392,649,2023-07-17,499.17
13393,649,2023-07-24,432.12
13394,649,2023-07-31,293.2
13395,649,2023-08-07,222.17
13396,649,2023-08-14,151.96
13397,649,2023-08-21,264.54
13398,649,2023-08-28,207.96
13399,649,2023-09-04,272.83
13400,649,2023-09-11,121.18
13401,649,2023-09-18,217.41
13402,649,2023-09-25,484.47
13403,649,2023-10-02,147.77
13404,649,2023-10-09,129.52
13405,649,2023-10-16,375.73
13406,649,2023-10-23,431.29
13407,649,2023-10-30,138.7
13408,649,2023-11-06,482.8
13409,649,2023-11-13,114.71
13410,649,2023-11-20,450.34
13411,649,2023-11-27,432.36
13412,649,2023-12-04,367.36
13413,649,2023-12-11,353.48
13414,649,2023-12-18,413.43
13415,649,2023-12-25,131.18
13416,535,2021-01-04,250.84
13417,535,2021-01-11,136.84
13418,535,2021-01-18,161.74
13419,535,2021-01-25,431.53
13420,535,2021-02-01,380.74
13421,535,2021-02-08,246.79
13422,535,2021-02-15,262.46
13423,535,2021-02-22,371.07
13424,535,2021-03-01,355.52
13425,535,2021-03-08,294.96
13426,535,2021-03-15,399.61
13427,535,2021-03-22,183.94
13428,535,2021-03-29,220.73
13429,535,2021-04-05,125.93
13430,535,2021-04-12,329.46
13431,535,2021-04-19,403.77
13432,535,2021-04-26,310.15
13433,535,2021-05-03,246.91
13434,535,2021-05-10,179.85
13435,535,2021-05-17,324.01
13436,535,2021-05-24,154.99
13437,535,2021-05-31,316.98
13438,535,2021-06-07,174.16
13439,535,2021-06-14,138.24
13440,535,2021-06-21,486.0
13441,535,2021-06-28,123.76
13442,535,2021-07-05,452.92
13443,535,2021-07-12,483.14
13444,535,2021-07-19,377.54
13445,535,2021-07-26,486.23
13446,535,2021-08-02,403.22
13447,535,2021-08-09,171.92
13448,535,2021-08-16,323.17
13449,535,2021-08-23,387.41
13450,535,2021-08-30,337.24
13451,535,2021-09-06,268.4
13452,535,2021-09-13,232.1
13453,535,2021-09-20,464.08
13454,535,2021-09-27,439.05
13455,535,2021-10-04,442.14
13456,535,2021-10-11,253.28
13457,535,2021-10-18,272.38
13458,535,2021-10-25,490.09
13459,535,2021-11-01,448.03
13460,535,2021-11-08,366.66
13461,535,2021-11-15,223.69
13462,535,2021-11-22,245.65
13463,535,2021-11-29,382.86
13464,535,2021-12-06,117.19
13465,535,2021-12-13,468.43
13466,535,2021-12-20,226.07
13467,535,2021-12-27,226.75
13468,535,2022-01-03,100.47
13469,535,2022-01-10,364.15
13470,535,2022-01-17,307.79
13471,535,2022-01-24,293.07
13472,535,2022-01-31,269.21
13473,535,2022-02-07,218.37
13474,535,2022-02-14,269.31
13475,535,2022-02-21,101.98
13476,535,2022-02-28,219.68
13477,535,2022-03-07,470.26
13478,535,2022-03-14,429.1
13479,535,2022-03-21,352.37
13480,535,2022-03-28,431.32
13481,535,2022-04-04,316.91
13482,535,2022-04-11,138.1
13483,535,2022-04-18,284.5
13484,535,2022-04-25,469.51
13485,535,2022-05-02,125.94
13486,535,2022-05-09,394.6
13487,535,2022-05-16,379.95
13488,535,2022-05-23,229.37
13489,535,2022-05-30,446.68
13490,535,2022-06-06,364.75
13491,535,2022-06-13,187.3
13492,535,2022-06-20,356.05
13493,535,2022-06-27,431.1
13494,535,2022-07-04,450.88
13495,535,2022-07-11,479.81
13496,535,2022-07-18,119.37
13497,535,2022-07-25,163.2
13498,535,2022-08-01,168.06
13499,535,2022-08-08,195.93
13500,535,2022-08-15,373.94
13501,535,2022-08-22,266.77
13502,535,2022-08-29,148.24
13503,535,2022-09-05,489.9
13504,535,2022-09-12,140.43
13505,535,2022-09-19,452.39
13506,535,2022-09-26,235.56
13507,535,2022-10-03,149.32
13508,535,2022-10-10,120.97
13509,535,2022-10-17,289.71
13510,535,2022-10-24,265.49
13511,535,2022-10-31,295.11
13512,535,2022-11-07,367.27
13513,535,2022-11-14,208.6
13514,535,2022-11-21,100.62
13515,535,2022-11-28,315.52
13516,535,2022-12-05,120.58
13517,535,2022-12-12,426.99
13518,535,2022-12-19,423.36
13519,535,2022-12-26,148.28
13520,535,2023-01-02,481.05
13521,535,2023-01-09,261.07
13522,535,2023-01-16,323.62
13523,535,2023-01-23,400.13
13524,535,2023-01-30,176.06
13525,535,2023-02-06,104.28
13526,535,2023-02-13,395.24
13527,535,2023-02-20,416.34
13528,535,2023-02-27,363.83
13529,535,2023-03-06,348.78
13530,535,2023-03-13,460.94
13531,535,2023-03-20,453.33
13532,535,2023-03-27,138.06
13533,535,2023-04-03,180.75
13534,535,2023-04-10,357.39
13535,535,2023-04-17,132.37
13536,535,2023-04-24,318.83
13537,535,2023-05-01,155.84
13538,535,2023-05-08,478.23
13539,535,2023-05-15,256.4
13540,535,2023-05-22,192.78
13541,535,2023-05-29,402.29
13542,535,2023-06-05,182.22
13543,535,2023-06-12,442.34
13544,535,2023-06-19,430.65
13545,535,2023-06-26,201.91
13546,535,2023-07-03,232.95
13547,535,2023-07-10,113.51
13548,535,2023-07-17,219.61
13549,535,2023-07-24,165.33
13550,535,2023-07-31,114.25
13551,535,2023-08-07,480.35
13552,535,2023-08-14,476.85
13553,535,2023-08-21,349.81
13554,535,2023-08-28,285.48
13555,535,2023-09-04,287.61
13556,535,2023-09-11,353.06
13557,535,2023-09-18,198.53
13558,535,2023-09-25,374.84
13559,535,2023-10-02,110.68
13560,535,2023-10-09,360.92
13561,535,2023-10-16,307.45
13562,535,2023-10-23,378.14
13563,535,2023-10-30,345.03
13564,535,2023-11-06,202.36
13565,535,2023-11-13,315.02
13566,535,2023-11-20,364.06
13567,535,2023-11-27,106.48
13568,535,2023-12-04,487.24
13569,535,2023-12-11,250.37
13570,535,2023-12-18,208.8
13571,535,2023-12-25,385.14
