,HCP_ID,Date,Samples,Samples Spend
7967,5085233292,2021-03-22,2591.88,269.76
7968,5085233292,2021-03-29,1660.55,244.0
7969,5085233292,2021-04-05,4615.2,422.15
7970,5085233292,2021-04-12,3645.93,487.11
7971,5085233292,2021-04-19,3293.75,170.51
7972,5085233292,2021-04-26,3854.46,336.77
7973,5085233292,2021-05-03,2746.19,158.79
7974,5085233292,2021-05-10,3710.64,277.63
7975,5085233292,2021-05-17,3314.53,226.16
7976,5085233292,2021-05-24,1622.91,243.96
7977,5085233292,2021-05-31,4408.42,163.83
7978,5085233292,2021-06-07,2884.93,219.04
7979,5085233292,2021-06-14,4849.33,133.87
7980,5085233292,2021-06-21,1981.4,279.82
7981,5085233292,2021-06-28,1989.11,382.64
7982,5085233292,2021-07-05,2483.54,412.31
7983,5085233292,2021-07-12,3205.09,270.73
7984,5085233292,2021-07-19,2459.5,188.81
7985,5085233292,2021-07-26,2010.23,170.55
7986,5085233292,2021-08-02,4406.98,319.31
7987,5085233292,2021-08-09,2931.5,228.9
7988,5085233292,2021-08-16,3067.48,453.02
7989,5085233292,2021-08-23,4424.39,339.64
7990,5085233292,2021-08-30,3119.83,190.31
7991,5085233292,2021-09-06,3771.71,441.33
7992,5085233292,2021-09-13,2222.77,274.22
7993,5085233292,2021-09-20,1426.84,443.28
7994,5085233292,2021-09-27,1390.83,381.73
7995,5085233292,2021-10-04,1747.92,393.46
7996,5085233292,2021-10-11,3570.72,376.16
7997,5085233292,2021-10-18,3543.19,258.67
7998,5085233292,2021-10-25,3480.77,193.86
7999,5085233292,2021-11-01,2095.75,126.05
8000,5085233292,2021-11-08,3451.31,436.32
8001,5085233292,2021-11-15,2513.8,183.47
8002,5085233292,2021-11-22,4295.72,357.65
8003,5085233292,2021-11-29,4574.12,102.5
8004,5085233292,2021-12-06,2604.63,460.38
8005,5085233292,2021-12-13,3701.53,287.55
8006,5085233292,2021-12-20,2658.2,458.06
8007,5085233292,2021-12-27,4327.18,104.92
8008,5085233292,2022-01-03,1484.36,304.93
8009,5085233292,2022-01-10,1458.54,209.91
8010,5085233292,2022-01-17,4339.63,254.46
8011,5085233292,2022-01-24,2803.66,169.68
8012,5085233292,2022-01-31,3409.26,148.12
8013,5085233292,2022-02-07,3520.89,398.69
8014,5085233292,2022-02-14,4494.44,332.98
8015,5085233292,2022-02-21,2327.82,440.67
8016,5085233292,2022-02-28,3386.5,243.26
8017,5085233292,2022-03-07,2290.16,228.25
8018,5085233292,2022-03-14,1225.37,140.53
8019,5085233292,2022-03-21,1358.83,224.88
8020,5085233292,2022-03-28,2895.91,159.03
8021,5085233292,2022-04-04,4311.81,126.25
8022,5085233292,2022-04-11,4781.25,129.77
8023,5085233292,2022-04-18,4578.66,204.28
8024,5085233292,2022-04-25,4946.99,308.53
8025,5085233292,2022-05-02,1073.23,213.07
8026,5085233292,2022-05-09,4760.65,219.87
8027,5085233292,2022-05-16,2438.43,117.66
8028,5085233292,2022-05-23,2013.03,203.73
8029,5085233292,2022-05-30,3863.9,302.31
8030,5085233292,2022-06-06,1644.03,418.24
8031,5085233292,2022-06-13,3446.07,207.38
8032,5085233292,2022-06-20,1895.13,469.96
8033,5085233292,2022-06-27,3548.23,422.97
8034,5085233292,2022-07-04,1902.07,335.49
8035,5085233292,2022-07-11,1213.96,337.89
8036,5085233292,2022-07-18,1814.33,367.64
8037,5085233292,2022-07-25,4727.87,283.48
8038,5085233292,2022-08-01,2221.59,149.31
8039,5085233292,2022-08-08,3682.37,333.67
8040,5085233292,2022-08-15,3178.28,474.39
8041,5085233292,2022-08-22,4912.62,386.79
8042,5085233292,2022-08-29,1783.96,478.71
8043,5085233292,2022-09-05,2379.71,131.66
8044,5085233292,2022-09-12,1964.34,432.15
8045,5085233292,2022-09-19,1815.06,258.03
8046,5085233292,2022-09-26,2094.02,119.13
8047,5085233292,2022-10-03,3246.88,351.5
8048,5085233292,2022-10-10,4164.59,265.86
8049,5085233292,2022-10-17,1565.32,360.86
8050,5085233292,2022-10-24,4560.26,147.93
8051,5085233292,2022-10-31,1730.47,231.68
8052,5085233292,2022-11-07,3601.19,309.52
8053,5085233292,2022-11-14,3849.47,112.54
8054,5085233292,2022-11-21,4241.83,494.99
8055,5085233292,2022-11-28,1186.66,298.17
8056,5085233292,2022-12-05,3959.66,290.56
8057,5085233292,2022-12-12,3371.76,468.37
8058,5085233292,2022-12-19,3159.37,194.64
8059,5085233292,2022-12-26,3954.51,250.17
8060,5085233292,2023-01-02,2140.46,199.36
8061,5085233292,2023-01-09,1317.45,473.16
8062,5085233292,2023-01-16,3253.43,482.04
8063,5085233292,2023-01-23,4447.16,112.09
8064,5085233292,2023-01-30,1989.14,226.14
8065,5085233292,2023-02-06,2959.29,386.45
8066,5085233292,2023-02-13,3723.07,494.91
8067,5085233292,2023-02-20,4693.29,174.51
8068,5085233292,2023-02-27,4439.47,437.17
8069,5085233292,2023-03-06,3299.19,235.25
8070,5085233292,2023-03-13,1834.47,184.98
8071,5085233292,2023-03-20,2351.3,301.58
8072,5085233292,2023-03-27,3335.28,230.02
8073,5085233292,2023-04-03,2426.32,105.41
8074,5085233292,2023-04-10,1008.48,462.87
8075,5085233292,2023-04-17,1056.05,113.25
8076,5085233292,2023-04-24,1822.54,397.36
8077,5085233292,2023-05-01,3715.68,358.87
8078,5085233292,2023-05-08,3299.81,180.68
8079,5085233292,2023-05-15,2591.73,291.24
8080,5085233292,2023-05-22,3329.77,179.37
8081,5085233292,2023-05-29,3916.13,223.57
8082,5085233292,2023-06-05,3640.9,305.59
8083,5085233292,2023-06-12,3368.86,265.26
8084,5085233292,2023-06-19,2780.28,447.28
8085,5085233292,2023-06-26,2903.5,417.56
8086,5085233292,2023-07-03,2580.1,380.21
8087,5085233292,2023-07-10,1931.58,466.81
8088,5085233292,2023-07-17,4869.11,460.53
8089,5085233292,2023-07-24,2385.67,210.6
8090,5085233292,2023-07-31,1729.76,449.2
8091,5085233292,2023-08-07,1474.47,356.93
8092,5085233292,2023-08-14,2325.86,175.17
8093,5085233292,2023-08-21,1737.94,448.39
8094,5085233292,2023-08-28,4439.28,208.81
8095,5085233292,2023-09-04,1135.07,447.63
8096,5085233292,2023-09-11,1229.3,133.89
8097,5085233292,2023-09-18,4287.68,426.89
8098,5085233292,2023-09-25,1809.96,115.29
8099,5085233292,2023-10-02,1251.93,281.36
8100,5085233292,2023-10-09,2672.94,172.92
8101,5085233292,2023-10-16,4636.16,320.96
8102,5085233292,2023-10-23,4229.36,141.49
8103,5085233292,2023-10-30,4893.83,423.9
8104,5085233292,2023-11-06,2151.3,108.31
8105,5085233292,2023-11-13,1658.04,267.4
8106,5085233292,2023-11-20,1011.94,116.34
8107,5085233292,2023-11-27,1394.54,423.89
8108,5085233292,2023-12-04,3187.46,176.39
8109,5085233292,2023-12-11,2057.87,356.87
8110,5085233292,2023-12-18,2274.44,372.85
8111,5085233292,2023-12-25,4112.91,222.65
8112,1098988570,2021-01-04,2466.05,120.03
8113,1098988570,2021-01-11,4279.19,342.43
8114,1098988570,2021-01-18,4553.07,175.57
8115,1098988570,2021-01-25,4842.4,382.69
8116,1098988570,2021-02-01,1786.44,285.19
8117,1098988570,2021-02-08,3795.8,106.79
8118,1098988570,2021-02-15,4121.15,479.07
8119,1098988570,2021-02-22,1325.99,459.25
8120,1098988570,2021-03-01,2857.78,306.24
8121,1098988570,2021-03-08,4360.43,335.86
8122,1098988570,2021-03-15,2405.7,393.04
8123,1098988570,2021-03-22,1553.31,366.51
8124,1098988570,2021-03-29,4098.5,233.91
8125,1098988570,2021-04-05,4880.93,356.24
8126,1098988570,2021-04-12,1382.71,486.51
8127,1098988570,2021-04-19,3975.97,378.26
8128,1098988570,2021-04-26,2013.0,289.26
8129,1098988570,2021-05-03,4604.2,223.26
8130,1098988570,2021-05-10,2693.33,202.7
8131,1098988570,2021-05-17,1863.61,117.49
8132,1098988570,2021-05-24,3947.6,136.3
8133,1098988570,2021-05-31,3125.3,119.92
8134,1098988570,2021-06-07,4935.51,383.78
8135,1098988570,2021-06-14,3521.54,174.56
8136,1098988570,2021-06-21,3112.22,301.42
8137,1098988570,2021-06-28,2434.59,162.44
8138,1098988570,2021-07-05,2468.52,343.64
8139,1098988570,2021-07-12,2949.4,328.02
8140,1098988570,2021-07-19,3288.07,197.87
8141,1098988570,2021-07-26,1443.9,308.7
8142,1098988570,2021-08-02,4569.49,498.15
8143,1098988570,2021-08-09,4143.6,188.45
8144,1098988570,2021-08-16,3521.29,195.55
8145,1098988570,2021-08-23,3305.81,292.28
8146,1098988570,2021-08-30,2526.22,356.66
8147,1098988570,2021-09-06,4430.85,234.99
8148,1098988570,2021-09-13,2945.02,282.33
8149,1098988570,2021-09-20,1996.9,268.44
8150,1098988570,2021-09-27,1086.34,306.97
8151,1098988570,2021-10-04,3883.17,247.04
8152,1098988570,2021-10-11,3986.3,400.26
8153,1098988570,2021-10-18,4936.46,318.38
8154,1098988570,2021-10-25,2616.26,355.81
8155,1098988570,2021-11-01,3506.31,494.94
8156,1098988570,2021-11-08,3830.78,222.63
8157,1098988570,2021-11-15,1750.04,417.09
8158,1098988570,2021-11-22,1719.04,350.98
8159,1098988570,2021-11-29,1529.26,387.48
8160,1098988570,2021-12-06,4131.58,496.22
8161,1098988570,2021-12-13,4816.87,385.52
8162,1098988570,2021-12-20,2110.12,117.49
8163,1098988570,2021-12-27,3220.97,406.39
8164,1098988570,2022-01-03,1042.5,309.92
8165,1098988570,2022-01-10,4531.55,354.89
8166,1098988570,2022-01-17,3735.12,289.73
8167,1098988570,2022-01-24,4772.6,249.86
8168,1098988570,2022-01-31,2516.39,307.1
8169,1098988570,2022-02-07,3343.73,314.97
8170,1098988570,2022-02-14,4274.53,433.81
8171,1098988570,2022-02-21,1526.66,338.47
8172,1098988570,2022-02-28,4935.6,339.86
8173,1098988570,2022-03-07,3752.66,444.55
8174,1098988570,2022-03-14,4466.41,106.88
8175,1098988570,2022-03-21,1957.73,445.15
8176,1098988570,2022-03-28,3668.4,352.68
8177,1098988570,2022-04-04,4439.78,422.62
8178,1098988570,2022-04-11,4005.4,118.94
8179,1098988570,2022-04-18,4126.62,180.24
8180,1098988570,2022-04-25,1104.04,296.76
8181,1098988570,2022-05-02,4769.44,454.58
8182,1098988570,2022-05-09,4928.23,198.61
8183,1098988570,2022-05-16,3781.57,122.34
8184,1098988570,2022-05-23,4213.81,309.51
8185,1098988570,2022-05-30,4985.14,196.0
8186,1098988570,2022-06-06,4138.59,168.38
8187,1098988570,2022-06-13,2148.73,218.23
8188,1098988570,2022-06-20,3311.47,246.04
8189,1098988570,2022-06-27,2754.86,308.72
8190,1098988570,2022-07-04,1224.88,366.14
8191,1098988570,2022-07-11,3597.07,485.92
8192,1098988570,2022-07-18,1533.55,112.39
8193,1098988570,2022-07-25,1532.91,268.99
8194,1098988570,2022-08-01,1855.73,186.53
8195,1098988570,2022-08-08,4477.59,229.53
8196,1098988570,2022-08-15,2667.19,373.66
8197,1098988570,2022-08-22,2359.77,321.74
8198,1098988570,2022-08-29,3091.51,204.61
8199,1098988570,2022-09-05,3868.38,433.65
8200,1098988570,2022-09-12,4133.82,258.12
8201,1098988570,2022-09-19,4731.83,459.59
8202,1098988570,2022-09-26,2067.34,149.58
8203,1098988570,2022-10-03,4575.23,397.94
8204,1098988570,2022-10-10,2243.96,221.95
8205,1098988570,2022-10-17,2288.67,444.53
8206,1098988570,2022-10-24,1960.93,360.43
8207,1098988570,2022-10-31,4337.78,254.94
8208,1098988570,2022-11-07,1245.96,403.54
8209,1098988570,2022-11-14,1079.48,432.35
8210,1098988570,2022-11-21,2443.44,420.53
8211,1098988570,2022-11-28,3181.44,243.69
8212,1098988570,2022-12-05,4597.31,406.82
8213,1098988570,2022-12-12,1322.83,472.24
8214,1098988570,2022-12-19,2868.03,159.59
8215,1098988570,2022-12-26,4084.85,307.05
8216,1098988570,2023-01-02,3690.94,377.62
8217,1098988570,2023-01-09,1788.77,488.35
8218,1098988570,2023-01-16,1422.17,342.32
8219,1098988570,2023-01-23,1585.32,450.92
8220,1098988570,2023-01-30,1692.98,276.41
8221,1098988570,2023-02-06,1347.49,279.21
8222,1098988570,2023-02-13,1016.25,277.39
8223,1098988570,2023-02-20,3751.57,173.13
8224,1098988570,2023-02-27,3211.94,289.75
8225,1098988570,2023-03-06,2339.92,368.32
8226,1098988570,2023-03-13,4980.55,475.11
8227,1098988570,2023-03-20,4880.41,108.09
8228,1098988570,2023-03-27,2025.58,469.1
8229,1098988570,2023-04-03,1193.17,245.92
8230,1098988570,2023-04-10,3608.81,493.19
8231,1098988570,2023-04-17,2103.09,405.67
8232,1098988570,2023-04-24,3641.48,345.39
8233,1098988570,2023-05-01,3971.74,201.57
8234,1098988570,2023-05-08,2354.74,324.19
8235,1098988570,2023-05-15,2755.92,388.8
8236,1098988570,2023-05-22,4202.51,311.2
8237,1098988570,2023-05-29,2575.83,464.74
8238,1098988570,2023-06-05,3999.4,369.3
8239,1098988570,2023-06-12,1229.2,311.14
8240,1098988570,2023-06-19,1486.01,364.2
8241,1098988570,2023-06-26,2198.51,395.4
8242,1098988570,2023-07-03,4112.61,220.16
8243,1098988570,2023-07-10,4905.07,306.68
8244,1098988570,2023-07-17,1871.48,410.08
8245,1098988570,2023-07-24,4042.97,265.56
8246,1098988570,2023-07-31,3634.45,108.69
8247,1098988570,2023-08-07,2164.92,452.59
8248,1098988570,2023-08-14,1928.45,462.23
8249,1098988570,2023-08-21,3319.51,461.16
8250,1098988570,2023-08-28,1523.48,285.57
8251,1098988570,2023-09-04,2185.84,454.77
8252,1098988570,2023-09-11,2366.24,335.39
8253,1098988570,2023-09-18,4310.57,191.61
8254,1098988570,2023-09-25,1182.96,297.66
8255,1098988570,2023-10-02,3734.66,387.7
8256,1098988570,2023-10-09,2668.78,131.45
8257,1098988570,2023-10-16,2612.59,148.8
8258,1098988570,2023-10-23,1288.88,221.37
8259,1098988570,2023-10-30,4108.88,407.34
8260,1098988570,2023-11-06,3432.15,430.5
8261,1098988570,2023-11-13,3003.29,197.38
8262,1098988570,2023-11-20,3279.88,469.3
8263,1098988570,2023-11-27,1144.52,485.94
8264,1098988570,2023-12-04,3977.27,374.5
8265,1098988570,2023-12-11,3455.34,203.09
8266,1098988570,2023-12-18,4542.97,488.58
8267,1098988570,2023-12-25,4696.53,143.53
8268,7357328281,2021-01-04,3946.05,322.66
8269,7357328281,2021-01-11,4153.35,240.91
8270,7357328281,2021-01-18,4827.87,225.04
8271,7357328281,2021-01-25,3951.91,301.52
8272,7357328281,2021-02-01,3467.54,146.27
8273,7357328281,2021-02-08,3443.35,325.41
8274,7357328281,2021-02-15,3875.71,215.08
8275,7357328281,2021-02-22,4329.14,478.11
8276,7357328281,2021-03-01,4528.08,256.54
8277,7357328281,2021-03-08,4048.82,246.01
8278,7357328281,2021-03-15,4452.45,250.16
8279,7357328281,2021-03-22,1744.17,295.62
8280,7357328281,2021-03-29,1540.35,334.77
8281,7357328281,2021-04-05,3306.26,296.32
8282,7357328281,2021-04-12,3414.92,490.13
8283,7357328281,2021-04-19,2533.11,269.11
8284,7357328281,2021-04-26,2096.11,173.78
8285,7357328281,2021-05-03,2156.75,185.06
8286,7357328281,2021-05-10,2729.88,193.33
8287,7357328281,2021-05-17,3069.39,214.52
8288,7357328281,2021-05-24,2698.71,151.7
8289,7357328281,2021-05-31,1655.81,345.65
8290,7357328281,2021-06-07,3261.3,168.49
8291,7357328281,2021-06-14,2179.24,188.59
8292,7357328281,2021-06-21,4189.83,245.92
8293,7357328281,2021-06-28,2623.85,365.96
8294,7357328281,2021-07-05,2302.19,251.12
8295,7357328281,2021-07-12,4191.61,417.81
8296,7357328281,2021-07-19,3418.28,323.59
8297,7357328281,2021-07-26,1724.04,289.27
8298,7357328281,2021-08-02,2097.43,391.9
8299,7357328281,2021-08-09,3511.76,251.07
8300,7357328281,2021-08-16,3140.38,268.43
8301,7357328281,2021-08-23,1585.75,412.31
8302,7357328281,2021-08-30,4593.0,472.14
8303,7357328281,2021-09-06,4156.77,428.65
8304,7357328281,2021-09-13,1222.9,412.76
8305,7357328281,2021-09-20,2213.65,155.13
8306,7357328281,2021-09-27,3087.59,328.15
8307,7357328281,2021-10-04,2939.24,361.11
8308,7357328281,2021-10-11,3856.88,154.85
8309,7357328281,2021-10-18,3467.7,121.78
8310,7357328281,2021-10-25,2795.06,140.02
8311,7357328281,2021-11-01,2798.46,170.18
8312,7357328281,2021-11-08,3937.72,459.83
8313,7357328281,2021-11-15,1678.16,394.66
8314,7357328281,2021-11-22,1584.62,273.49
8315,7357328281,2021-11-29,3502.14,315.09
8316,7357328281,2021-12-06,1228.61,245.06
8317,7357328281,2021-12-13,2880.65,256.56
8318,7357328281,2021-12-20,3661.99,455.27
8319,7357328281,2021-12-27,3670.65,335.98
8320,7357328281,2022-01-03,1596.26,239.54
8321,7357328281,2022-01-10,3193.15,473.62
8322,7357328281,2022-01-17,2219.13,235.18
8323,7357328281,2022-01-24,3358.24,459.88
8324,7357328281,2022-01-31,3172.8,169.76
8325,7357328281,2022-02-07,1301.91,455.6
8326,7357328281,2022-02-14,3679.77,188.21
8327,7357328281,2022-02-21,3898.0,387.83
8328,7357328281,2022-02-28,4088.5,456.87
8329,7357328281,2022-03-07,1608.13,482.7
8330,7357328281,2022-03-14,4994.09,105.79
8331,7357328281,2022-03-21,1365.21,273.58
8332,7357328281,2022-03-28,1137.67,393.96
8333,7357328281,2022-04-04,3602.92,410.34
8334,7357328281,2022-04-11,4993.67,473.37
8335,7357328281,2022-04-18,2199.4,258.59
8336,7357328281,2022-04-25,4103.87,255.26
8337,7357328281,2022-05-02,3794.54,467.45
8338,7357328281,2022-05-09,2623.51,324.21
8339,7357328281,2022-05-16,4365.84,291.07
8340,7357328281,2022-05-23,2156.53,203.27
8341,7357328281,2022-05-30,1287.54,232.14
8342,7357328281,2022-06-06,3743.44,123.54
8343,7357328281,2022-06-13,2097.16,144.64
8344,7357328281,2022-06-20,2617.91,137.36
8345,7357328281,2022-06-27,3984.2,471.21
8346,7357328281,2022-07-04,1769.33,200.23
8347,7357328281,2022-07-11,1640.62,174.97
8348,7357328281,2022-07-18,2246.27,212.47
8349,7357328281,2022-07-25,2540.68,309.98
8350,7357328281,2022-08-01,3910.14,453.8
8351,7357328281,2022-08-08,2837.52,463.59
8352,7357328281,2022-08-15,3719.02,391.56
8353,7357328281,2022-08-22,3088.97,309.29
8354,7357328281,2022-08-29,3127.89,296.79
8355,7357328281,2022-09-05,2835.51,409.82
8356,7357328281,2022-09-12,2550.73,182.69
8357,7357328281,2022-09-19,1542.28,451.83
8358,7357328281,2022-09-26,4451.53,197.46
8359,7357328281,2022-10-03,1472.82,484.18
8360,7357328281,2022-10-10,2928.07,137.35
8361,7357328281,2022-10-17,1861.23,381.5
8362,7357328281,2022-10-24,1325.27,273.23
8363,7357328281,2022-10-31,2710.33,374.27
8364,7357328281,2022-11-07,1797.62,493.51
8365,7357328281,2022-11-14,1621.12,339.35
8366,7357328281,2022-11-21,2312.41,153.15
8367,7357328281,2022-11-28,3155.53,167.81
8368,7357328281,2022-12-05,3719.39,112.97
8369,7357328281,2022-12-12,3041.58,187.59
8370,7357328281,2022-12-19,4799.98,384.21
8371,7357328281,2022-12-26,4021.13,382.14
8372,7357328281,2023-01-02,3663.58,155.22
8373,7357328281,2023-01-09,4989.71,362.95
8374,7357328281,2023-01-16,4589.52,301.52
8375,7357328281,2023-01-23,2143.88,274.89
8376,7357328281,2023-01-30,2596.64,106.38
8377,7357328281,2023-02-06,3699.75,395.06
8378,7357328281,2023-02-13,1163.65,198.38
8379,7357328281,2023-02-20,3657.75,228.76
8380,7357328281,2023-02-27,4735.4,145.04
8381,7357328281,2023-03-06,4712.35,465.58
8382,7357328281,2023-03-13,4823.06,130.89
8383,7357328281,2023-03-20,2089.61,200.53
8384,7357328281,2023-03-27,4541.17,422.87
8385,7357328281,2023-04-03,1635.58,156.59
8386,7357328281,2023-04-10,2896.52,169.34
8387,7357328281,2023-04-17,2903.6,437.88
8388,7357328281,2023-04-24,2999.66,389.78
8389,7357328281,2023-05-01,2000.29,206.32
8390,7357328281,2023-05-08,3375.13,440.97
8391,7357328281,2023-05-15,3124.44,179.31
8392,7357328281,2023-05-22,1871.33,346.81
8393,7357328281,2023-05-29,1413.57,126.19
8394,7357328281,2023-06-05,1411.17,256.94
8395,7357328281,2023-06-12,2417.48,100.86
8396,7357328281,2023-06-19,1646.69,239.0
8397,7357328281,2023-06-26,2719.84,260.92
8398,7357328281,2023-07-03,2278.47,424.77
8399,7357328281,2023-07-10,2664.08,357.79
8400,7357328281,2023-07-17,4329.97,441.49
8401,7357328281,2023-07-24,4428.07,297.86
8402,7357328281,2023-07-31,3645.28,225.87
8403,7357328281,2023-08-07,4447.38,185.32
8404,7357328281,2023-08-14,4150.82,287.91
8405,7357328281,2023-08-21,2195.15,251.86
8406,7357328281,2023-08-28,3353.08,471.99
8407,7357328281,2023-09-04,1390.17,467.79
8408,7357328281,2023-09-11,4262.83,334.93
8409,7357328281,2023-09-18,1521.4,424.98
8410,7357328281,2023-09-25,3762.53,298.93
8411,7357328281,2023-10-02,4543.47,365.78
8412,7357328281,2023-10-09,2154.53,117.45
8413,7357328281,2023-10-16,4037.34,202.19
8414,7357328281,2023-10-23,2122.08,279.89
8415,7357328281,2023-10-30,3999.87,469.73
8416,7357328281,2023-11-06,1865.09,452.81
8417,7357328281,2023-11-13,3417.49,442.23
8418,7357328281,2023-11-20,4392.83,256.95
8419,7357328281,2023-11-27,3712.54,478.64
8420,7357328281,2023-12-04,3689.54,283.26
8421,7357328281,2023-12-11,2487.85,157.33
8422,7357328281,2023-12-18,4995.19,363.13
8423,7357328281,2023-12-25,2106.23,129.78
8424,3030095432,2021-01-04,4015.68,442.03
8425,3030095432,2021-01-11,2711.19,482.43
8426,3030095432,2021-01-18,2313.92,402.42
8427,3030095432,2021-01-25,2051.93,234.37
8428,3030095432,2021-02-01,3421.56,114.67
8429,3030095432,2021-02-08,1843.28,170.54
8430,3030095432,2021-02-15,2311.95,410.99
8431,3030095432,2021-02-22,4630.41,105.07
8432,3030095432,2021-03-01,2028.97,110.16
8433,3030095432,2021-03-08,4444.97,179.49
8434,3030095432,2021-03-15,4082.79,113.32
8435,3030095432,2021-03-22,2593.54,243.45
8436,3030095432,2021-03-29,2317.34,328.07
8437,3030095432,2021-04-05,2565.24,261.29
8438,3030095432,2021-04-12,1756.81,265.8
8439,3030095432,2021-04-19,3964.36,229.23
8440,3030095432,2021-04-26,4428.34,166.45
8441,3030095432,2021-05-03,4386.53,346.31
8442,3030095432,2021-05-10,2695.11,114.09
8443,3030095432,2021-05-17,1506.27,265.7
8444,3030095432,2021-05-24,4511.71,482.73
8445,3030095432,2021-05-31,4718.71,209.63
8446,3030095432,2021-06-07,2026.14,395.81
8447,3030095432,2021-06-14,4762.21,153.34
8448,3030095432,2021-06-21,2510.34,434.56
8449,3030095432,2021-06-28,2967.95,436.95
8450,3030095432,2021-07-05,1467.01,410.81
8451,3030095432,2021-07-12,2558.42,377.22
8452,3030095432,2021-07-19,2172.61,376.76
8453,3030095432,2021-07-26,3808.42,267.73
8454,3030095432,2021-08-02,4876.75,100.2
8455,3030095432,2021-08-09,3696.83,463.49
8456,3030095432,2021-08-16,4429.93,325.89
8457,3030095432,2021-08-23,4583.01,143.17
8458,3030095432,2021-08-30,3173.92,492.52
8459,3030095432,2021-09-06,4966.23,371.66
8460,3030095432,2021-09-13,1670.61,145.17
8461,3030095432,2021-09-20,4689.78,452.26
8462,3030095432,2021-09-27,2261.6,472.62
8463,3030095432,2021-10-04,1522.11,217.8
8464,3030095432,2021-10-11,3576.51,168.27
8465,3030095432,2021-10-18,4956.25,189.03
8466,3030095432,2021-10-25,1981.28,289.84
8467,3030095432,2021-11-01,4114.0,148.2
8468,3030095432,2021-11-08,3669.78,139.75
8469,3030095432,2021-11-15,1378.88,116.56
8470,3030095432,2021-11-22,3178.47,274.39
8471,3030095432,2021-11-29,2229.42,310.84
8472,3030095432,2021-12-06,3007.4,289.55
8473,3030095432,2021-12-13,1689.81,458.78
8474,3030095432,2021-12-20,3480.1,150.92
8475,3030095432,2021-12-27,2021.85,405.83
8476,3030095432,2022-01-03,4105.65,390.3
8477,3030095432,2022-01-10,4161.87,339.28
8478,3030095432,2022-01-17,2155.08,243.07
8479,3030095432,2022-01-24,3038.55,198.41
8480,3030095432,2022-01-31,4413.25,398.78
8481,3030095432,2022-02-07,4920.02,266.1
8482,3030095432,2022-02-14,4483.06,411.65
8483,3030095432,2022-02-21,4327.75,375.26
8484,3030095432,2022-02-28,2396.14,197.57
8485,3030095432,2022-03-07,2089.25,326.79
8486,3030095432,2022-03-14,4518.62,279.63
8487,3030095432,2022-03-21,3395.4,393.52
8488,3030095432,2022-03-28,4421.06,359.39
8489,3030095432,2022-04-04,3517.23,495.04
8490,3030095432,2022-04-11,4449.66,393.37
8491,3030095432,2022-04-18,4327.77,499.96
8492,3030095432,2022-04-25,3022.88,382.21
8493,3030095432,2022-05-02,4253.64,277.68
8494,3030095432,2022-05-09,4819.75,252.89
8495,3030095432,2022-05-16,1972.29,370.84
8496,3030095432,2022-05-23,1322.99,150.66
8497,3030095432,2022-05-30,4881.93,212.66
8498,3030095432,2022-06-06,1132.59,289.86
8499,3030095432,2022-06-13,4469.38,233.33
8500,3030095432,2022-06-20,2677.3,162.74
8501,3030095432,2022-06-27,2384.37,486.17
8502,3030095432,2022-07-04,4508.85,395.94
8503,3030095432,2022-07-11,4144.87,367.74
8504,3030095432,2022-07-18,1471.81,146.98
8505,3030095432,2022-07-25,3148.75,338.18
8506,3030095432,2022-08-01,4887.29,280.47
8507,3030095432,2022-08-08,4669.91,496.13
8508,3030095432,2022-08-15,4378.0,259.59
8509,3030095432,2022-08-22,4013.75,318.18
8510,3030095432,2022-08-29,1795.27,151.88
8511,3030095432,2022-09-05,1280.33,230.57
8512,3030095432,2022-09-12,3755.04,465.54
8513,3030095432,2022-09-19,2281.75,312.41
8514,3030095432,2022-09-26,2875.25,143.51
8515,3030095432,2022-10-03,4041.12,307.75
8516,3030095432,2022-10-10,4669.23,434.18
8517,3030095432,2022-10-17,2113.09,225.05
8518,3030095432,2022-10-24,3147.94,150.06
8519,3030095432,2022-10-31,2004.48,428.44
8520,3030095432,2022-11-07,1612.02,318.5
8521,3030095432,2022-11-14,2575.86,180.37
8522,3030095432,2022-11-21,4879.09,430.05
8523,3030095432,2022-11-28,2066.73,414.11
8524,3030095432,2022-12-05,1025.67,211.03
8525,3030095432,2022-12-12,1431.99,269.63
8526,3030095432,2022-12-19,3551.65,168.52
8527,3030095432,2022-12-26,1956.3,257.08
8528,3030095432,2023-01-02,3523.1,224.29
8529,3030095432,2023-01-09,3406.01,239.7
8530,3030095432,2023-01-16,2031.44,442.02
8531,3030095432,2023-01-23,2531.9,467.35
8532,3030095432,2023-01-30,2222.3,317.15
8533,3030095432,2023-02-06,1214.38,372.11
8534,3030095432,2023-02-13,4181.89,488.57
8535,3030095432,2023-02-20,4346.45,225.01
8536,3030095432,2023-02-27,3226.41,336.75
8537,3030095432,2023-03-06,1227.14,129.06
8538,3030095432,2023-03-13,2303.23,397.77
8539,3030095432,2023-03-20,2142.13,449.65
8540,3030095432,2023-03-27,3579.96,287.26
8541,3030095432,2023-04-03,3162.23,232.57
8542,3030095432,2023-04-10,4895.66,170.38
8543,3030095432,2023-04-17,4441.59,371.26
8544,3030095432,2023-04-24,3846.25,434.32
8545,3030095432,2023-05-01,1544.89,378.06
8546,3030095432,2023-05-08,4105.08,493.85
8547,3030095432,2023-05-15,3990.24,480.7
8548,3030095432,2023-05-22,4398.93,450.27
